school_id_A,school_id_B,extracted_school_name_A,school_name_A,school_name_B,address_from_B,Match_Type
7981,55037,Satyagorakhanatha Pravi,सत्यगोरखनाथ प्रावि हंसपुर प्यूठान,Satya Gorakh Nath Prathamik Bidyalaya,"Sujinpur, Sarumarani Rural Municipality, Pyuthan, Lumbini Province",Matched with old school name1 of B
29129,73686,Satya Lakshmi Avi,सत्य लक्ष्मी आवि बुढीनन्दा न पा बाजुरा,Satya Laxmi Avi,"Budhinanda 3, Budhinanda Municipality, Bajura, Sudurpashchim Province",Matched with school name of B
15586,73689,Satya Mavi,सत्य मावि बाजुरा,Satya Mavi,"Budhinanda, Budhinanda Municipality, Bajura, Sudurpashchim Province",Matched with school name of B
17145,55041,Satya Mavi,सत्य मावि तुषारा प्युठान,Satya Mavi,"Daderi, Sarumarani Rural Municipality, Pyuthan, Lumbini Province",Matched with school name of B
1600,73687,Satya Mavi,सत्य मावि तोलिचौर बझाङ,Satya Mavi Tolichaur,"Tolichaur, Bungal Municipality, Bajhang, Sudurpashchim Province",Matched with old school name2 of B
9495,62875,Satyanarayana Avi,सत्यनारायण आवि कालीकोट,Satya Narayan Avi,"Tilagufa, Tilagupha Municipality, Kalikot, Karnali Province",Matched with school name of B
2727,43547,Satyashila Mavi,सत्यशीला मावि स्याङजा,Satya Shila Mavi,"Galyang 5, Galyang Municipality, Syangja, Gandaki Province",Matched with school name of B
15804,62876,Satyavadi Mavi,सत्यवादी मावि गज्याङकोट जुम्ला,Satyabadi Mavi,"Guthichaur, Guthichaur Rural Municipality, Jumla, Karnali Province",Matched with school name of B
29223,73692,Satyavadi Mavi,सत्यवादी मावि विजयपुर बैतडी,Satyabadi Mavi,"Gadhilek, Purchaudi Municipality, Baitadi, Sudurpashchim Province",Matched with school name of B
11153,43548,Satyadevi Mavi,सत्यदेवी मावि कृष्णगण्डकी स्याङजा,Satyadevi Mavi,"syangja, Kaligandaki Rural Municipality, Syangja, Gandaki Province",Matched with school name of B
14758,15640,Satyanarayana Mavi,सत्यनारायण मावि वि मोरङ,Satyanarayan Mavi,"Shivamandir Tole, Biratnagar Metropolitan City, Morang, Koshi Province",Matched with school name of B
14135,24023,Satyashvara Shivashakti Avi,सत्यश्वर शिवशक्ती आवि निजगढ बारा,Satyashwor Shivashakti Avi,"Lachka, Nijgadh Municipality, Bara, Madhesh Province",Matched with school name of B
25910,73697,Satyavadi Mavi,सत्यवादी मावि बझाङ,Satyavadi Mavi,"Jayaprithvinager, Chhabispathivera Rural Municipality, Bajhang, Sudurpashchim Province",Matched with school name of B
7954,73696,Satyavadi Mavi,सत्यवादी मावि बझाङ,Satyavadi Mavi,"Bhopur, Jaya Prithvi Municipality, Bajhang, Sudurpashchim Province",Matched with school name of B
16291,73695,Satyavadi Mavi,सत्यवादी मावि बडिमालिका बाजुरा,Satyavadi Mavi,"Bajura, Badimalika Municipality, Bajura, Sudurpashchim Province",Matched with school name of B
20225,73694,Satyavadi Mavi,सत्यवादी मावि कञ्चनपुर,Satyavadi Mavi Bangaon,"Bheemdatt, Bheemdatt Municipality, Kanchanpur, Sudurpashchim Province",Matched with old school name1 of B
1005,55044,Satyavati Pravi,सत्यवती प्रावि गुल्मी,Satyawati Avi,"Satyawati -4, Satyawati Rural Municipality, Gulmi, Lumbini Province",Matched with old school name2 of B
375,43549,Satyavati Mavi,सत्यवती मावि दमौली तनहुँँ,Satyawati Mavi,"Damauli, Tanahun, Vyas Municipality, Tanahun, Gandaki Province",Matched with school name of B
25051,55045,Satyavati Mavi,सत्यवती मावि पाल्पा,Satyawati Mavi,"Rainadevi Chhahara Gaunpalika, Rainadevi Chhahara Rural Municipality, Palpa, Lumbini Province",Matched with school name of B
1898,35845,Satyavati Mavi,सत्यवती मावि सिद्धलेक धदिङ,Satyawati Mavi,"Adamtar, Siddhalek Rural Municipality, Dhading, Bagamati Province",Matched with school name of B
1386,55047,Satyavati Mavi,सत्यवती मावि सत्यवती गुल्मी,Satyawati Mavi,"Gulmi, Satyawati Rural Municipality, Gulmi, Lumbini Province",Matched with school name of B
305,43550,Satyavati Pravi,सत्यवती प्रावि रुपाकोट विलाउनी तनहुँँ,Satyawati Pravi,"Bhanu, Bhanu Municipality, Tanahun, Gandaki Province",Matched with school name of B
13051,55046,Satyavati Pravi,सत्यवती प्रावि भुवनपोखरी पाल्पा,Satyawati Pravi,"tinau, Tinau Rural Municipality, Palpa, Lumbini Province",Matched with school name of B
6280,55049,Saubhagya Devi Pravi,सौभाग्य देवी प्रावि बर्दिया,Saubhagya Devi Pravi,"Badarbhariya, Madhuwan Municipality, Bardiya, Lumbini Province",Matched with school name of B
12406,55050,Saubhagya Mavi,सौभाग्य मावि चिदीपानी पाल्पा,Saubhagya Mavi,"Mathagadhi Gaunpalika, Mathagadhi Rural Municipality, Palpa, Lumbini Province",Matched with school name of B
10277,43551,Saubhagyasadana Mavi,सौभाग्यसदन मावि लम्जुङ,Saubhagya Sadan Mavi,"Dhuseni Phulbaridanda, Sundarbazar Municipality, Lamjung, Gandaki Province",Matched with school name of B
16387,43552,Saubhagyodaya Mavi,सौभाग्योदय मावि राइनास न पा लमजुङ,Saubhagyodaya Model Mavi,"Alkatar, Rainas Municipality, Lamjung, Gandaki Province",Matched with school name of B
27903,43554,Saurapani Samudayika Smrriti Pravi,सौरपानी सामुदायिक स्मृती प्रावि वारपाक सुलिकोट गोरखा,Saurpani Samudayik Smriti Pravi,"Saurpani, Barpak Sulikot Rural Municipality, Gorkha, Gandaki Province",Matched with school name of B
19292,73702,Sautimandau Pravi,साउटीमाण्डौ प्रावि डोटी,Sautimandau Pravi,"Bogtan Fudsil RM 7 Doti, Bogtan Fudsil Rural Municipality, Doti, Sudurpashchim Province",Matched with school name of B
19021,15648,Savitra Mavi,सावित्रा मावि बैकुण्ठे भोजपुर,Savitra Mavi,"Kaule, Shadananda Municipality, Bhojpur, Koshi Province",Matched with school name of B
22406,15647,Savitra Pravi,सावित्रा प्रावि दिप्रुङ चुइचुम्मा गा पा खोटाङ,Savitra Pravi,"Dadagaun, Diprung Chuichumma Rural Municipality, Khotang, Koshi Province",Matched with school name of B
19278,73703,Savadi Avi,सवडी आवि बोगटान फुड्सिल डोटी,Sawadi Avi,"patal, Bogtan Fudsil Rural Municipality, Doti, Sudurpashchim Province",Matched with school name of B
573,15649,Savakali Mavi,सावाकाली मावि सावाकटहरे खोटाङ,Sawakali Mavi,"Sawakatahare, Khotehang Rural Municipality, Khotang, Koshi Province",Matched with school name of B
27290,15650,Savanagi Avi,सावानागी आवि सावाकटहरे खोटाङ,Sawanagi Avi,"Sawanagi, Khotehang Rural Municipality, Khotang, Koshi Province",Matched with school name of B
27245,43556,Saunetari Avi,साउनेटारी आवि आँधिखोला स्याङजा,Sawanetari Avi,"Aandhikhola, Aandhikhola Rural Municipality, Syangja, Gandaki Province",Matched with school name of B
19999,43557,Sayapatri Pravi,सयपत्री प्रावि तनहुँँ,Saya Patri Pravi,"kholagaun, Aanbookhaireni Rural Municipality, Tanahun, Gandaki Province",Matched with school name of B
15303,73704,Sayala Pravi,सायल प्रावि कुल्देवमाण्डौं बाजुरा,Sayal Pravi,"Sayal, Budhiganga Municipality, Bajura, Sudurpashchim Province",Matched with school name of B
9099,73710,Selpakha Pravi,सेल्पाखा प्रावि अछाम,Selpakha Pravi,"Selpakha, Chaurpati Rural Municipality, Achham, Sudurpashchim Province",Matched with school name of B
26907,55063,Semari Avi,सेमरी आवि तिलोत्तमा रुपन्देही,Semara Avi,"Marchawari Rural Municipality, Marchawari Rural Municipality, Rupandehi, Lumbini Province",Matched with school name of B
15038,55064,Semara Bajara Mavi,सेमरा बजार मावि सेमरा बजार रुपन्देही,Semara Bazar Mavi,"Tilottama -7, Tilottama Municipality, Rupandehi, Lumbini Province",Matched with school name of B
28411,55065,Semara Avi,सेमरा आवि सेमरा रुपन्देही,Semari Avi,"Tilottama -13, Tilottama Municipality, Rupandehi, Lumbini Province",Matched with school name of B
21692,55066,Semara Mavi,सेमरा मावि रुपन्देही,Semari Mavi,"Semari, Mayadevi Rural Municipality, Rupandehi, Lumbini Province",Matched with school name of B
2799,55067,Sena Mavi,सेन मावि अमरगञ्ज पाल्पा,Sen Mavi,"Amargunj, Tansen Municipality, Palpa, Lumbini Province",Matched with school name of B
11148,43563,Sepatasiranachaura Mavi,सेपतसिरानचौर मावि वाङसिङ स्याङजा,Sepat Siranchaur Mavi,"sepat, Aandhikhola Rural Municipality, Syangja, Gandaki Province",Matched with school name of B
7488,15673,Serna Avi,सेर्ना आवि सेर्ना ओखलढुंगा,Serna Avi,"Chishankhugadhi, Chisankhugadhi Rural Municipality, Okhaldhunga, Koshi Province",Matched with school name of B
22414,15675,Setibhume Avi,सेतीभुमे आवि लिखुपिखे सोलुखुम्बु,Seti Bhume Avi,"Kapti Ramse, Likhupike Rural Municipality, Solukhumbu, Koshi Province",Matched with school name of B
25063,35892,Setidevi Nimavi,सेतीदेवी निमावि लाप्चाने प्रिती रामेछाप,Seti Davi Bal Bikash Kendra,"Kholakharka, Gokulganga Rural Municipality, Ramechhap, Bagamati Province",Matched with old school name1 of B
29354,35908,Setidevi Avi,सेतीदेवी आवि चौतारा साँगाचोकगढी सिन्धुपाल्चोक,Seti Devi Avi,"Barhabise, Barhabise Municipality, Sindhupalchok, Bagamati Province",Matched with school name of B
15216,35906,Seti Devi Avi,सेती देवी आवि हेलम्बु गा पा सिन्धुपाल्चोक,Seti Devi Avi,"Bahrabise, Barhabise Municipality, Sindhupalchok, Bagamati Province",Matched with school name of B
15245,35907,Setidevi Avi,सेतीदेवी आवि सिन्धुपाल्चोक,Seti Devi Avi,"Naubise, Balefi Rural Municipality, Sindhupalchok, Bagamati Province",Matched with school name of B
21535,35903,Setidevi Avi,सेतीदेवी आवि भिमेश्वर न पा दोलखा,Seti Devi Avi,"Melung, Melung Rural Municipality, Dolakha, Bagamati Province",Matched with school name of B
26949,15676,Seti Devi Avi,सेती देवी आवि भोजपुर,Seti Devi Avi,"Sahele, Ramprasad Rai Rural Municipality, Bhojpur, Koshi Province",Matched with school name of B
19744,35897,Setidevi Avi,सेतीदेवी आवि नागदह रामेछाप,Seti Devi Avi,"Thedikhola, Manthali Municipality, Ramechhap, Bagamati Province",Matched with school name of B
12106,35896,Tri Devi Avi,त्रि देवी आवि भलायखर्क लाप्का रामेछाप,Seti Devi Avi,"Lisekhani, Gokulganga Rural Municipality, Ramechhap, Bagamati Province",Matched with school name of B
11758,35894,Setidevi Avi,सेतीदेवी आवि रामेछाप न पा रामेछाप,Seti Devi Avi,"Tinchoke, Manthali Municipality, Ramechhap, Bagamati Province",Matched with school name of B
3562,35910,Setidevi Avi,सेतीदेवी आवि सापिङ काभ्रेपलाञ्चोक,Seti Devi Avi,"Namobuddha, Namobuddha Municipality, Kavrepalanchok, Bagamati Province",Matched with school name of B
15155,35902,Setidevi Avi,सेतीदेवी आवि दोलखा,Seti Devi Avi,"Nigale, Sailung Rural Municipality, Dolakha, Bagamati Province",Matched with school name of B
6959,35911,Seti Devi Avi,सेती देवी आवि काभ्रेपलाञ्चोक,Seti Devi Avi,"Jorchhaga, Mahabharat Rural Municipality, Kavrepalanchok, Bagamati Province",Matched with school name of B
4725,35893,Seti Devi Avi,सेती देवी आवि रामेछाप,Seti Devi Avi,"Paseban, Doramba Sailung Rural Municipality, Ramechhap, Bagamati Province",Matched with school name of B
16633,35913,Setidevi Pravi,सेतीदेवी प्रावि काठमाडौं,Seti Devi Avi,"Matatirtha Bagachaur, Chandragiri Municipality, Kathmandu, Bagamati Province",Matched with old school name1 of B
