school_id,location,district,modified_name_transliterated
55474,chhatrakot-5,gulmi,shree janapragati english boarding
55475,darshingbas,gulmi,shree janapriya balbikash kendra
55476,phoksing,gulmi,shree janapriya A vi
55477,yasodhara,kapilbastu,shree janapriya A vi titirkhi
55478,dadading,rukum purba,shree janapriya mA vi dading
55479,kafalbas,pyuthan,shree janapriya prA vi
55480,pokharathok,palpa,shree janapriya mA vi
55481,"asurkot, udayathati",arghakhanchi,shree janapriya mA vi
55482,resunga municipality,gulmi,shree janasahayog mA vi
55483,kareti,rolpa,shree janasewa A vi triveni kareti rolpa
55484,"bhumikasthan,khiljee",arghakhanchi,shree janashakti A vi
55485,marchwari rural municipality,rupandehi,shree janashakti prA vi
55486,"sandhikharka, kimdanda",arghakhanchi,shree janashanti A vi
55487,purushottampur,kapilbastu,shree janata A viiddyalay
55488,bardaghat,nawalparasi,shree janata A viidyalay bardaghat
55489,sukhaura,arghakhanchi,shree janata A vi
55490,barmaili tole,kapilbastu,shree janata A vi barmaili tole
55491,bargadawa,kapilbastu,shree janata A vi hariharpur
55492,tulshipur,bardiya,shree janata A vi thakurbaba tulsipur bardiya
55493,hyang,rolpa,shree janata A vi triveni hyang kotban rolpa
55494,pakale,arghakhanchi,shree janata krishna mA vi
55495,babai,dang,shree janata mA vi babarpur
55496,babai,dang,shree janata mA vi hansapur
55497,"pratappur, ghodaha",nawalparasi,shree janata prA vi ghodaha
55498,loharauli,nawalparasi,shree janata mA vi
55499,tilottama -12,rupandehi,shree janata mA vi
55500,dangisaran,dang,shree janata mA vi
55501,banmuduwa,bardiya,shree janata mA vi
55502,pratappur-4 thulokairatawa,nawalparasi,shree janjagriti A vi thulokhairatawa
55503,arbeni,gulmi,shree janjyoti A vi
55504,pipara,kapilbastu,shree janta aA biddhyalay
55505,hardauna,kapilbastu,shree janta mA vi
55506,jhimruk rm,pyuthan,shree janta mA vi
55507,jayakhani,gulmi,shree jayakhani mA vi
55508,jagarbot,rolpa,shree jayanarayan A vi triveni jagarbot rolpa
55509,kharabang,rolpa,shree jeebanadhar A vi
55510,ranjha,bardiya,shree jeevan jyoti mA vi
55511,purtighat,gulmi,shree jeevanoddhar mA vi
55512,dhandkhani,pyuthan,shree jeewan sudhar prA vi
55513,lamakharka,gulmi,shree jhamadi lamakharka A vi
55514,bangai,kapilbastu,shree jhinna mA vi
55515,gulmi,gulmi,shree johang ranjit prasad lalchan rudrawati mA vi
55516,purtighat,gulmi,shree jorpati A vi
55517,gulmi,gulmi,shree juniya mA vi
55518,chakchake,pyuthan,shree jyoti A vi
55519,"lungri-5, sewar, rolpa",rolpa,shree jyoti A vi lungri sewar rolpa
55520,lungri-6tallogumchal rolpa,rolpa,shree jyoti A vi lungri rolpa
55521,"jubhung, gulmi",gulmi,shree kabrepokhari mA vi
55522,"rambha, aserdi, uttarbahini kshetra",palpa,shree kaligandaki gurukulam
55523,sainamaina,rupandehi,shree kalika A vi
55524,sauraha,kapilbastu,shree kalika jan mA vi
55525,dhobaghat,pyuthan,shree kamakshy mA vi
55526,banganga,kapilbastu,shree kamata mA vi karailiya
55527,shreenagar,kapilbastu,shree kanakmuni mA vi
55528,bishnupura,nawalparasi,shree kanti jeeyani english vi
55529,bhurtung,gulmi,shree karangtung A vi
55530,kataya,rupandehi,shree kataya A vi kataya
55531,mandavi,pyuthan,shree khadka A vi
55532,musikot,gulmi,shree khasthok secondray vi
55533,(lcm),rupandehi,shree khudabagar mA vi
55534,kolaudi,gulmi,shree kondra kolaudi prA vi
55535,khadgakot,gulmi,shree koreng A vi
55536,pratappur-9 madawpur,nawalparasi,shree kotahi devi prA vi madhawpur
55537,gotihawa,kapilbastu,shree kotigram mA vi
55538,toribari,arghakhanchi,shree krishna A vi
55539,marsibang,pyuthan,shree krishna A vi
55540,jawang,rolpa,shree krishna A vi
55541,"rambha rural municipality 3, jheskang, palpa",palpa,shree krishna mA vi
55542,ghartigaun,rolpa,shree krishna mA shool
55543,punya khola,pyuthan,shree kshetra bikas mA vi
55544,bikri,bardiya,shree kumbhar prA vi
55545,kurgha,gulmi,shree kurgha A vi
55546,ranipur,bardiya,shree kusma devi A vi
55547,sipwa,rupandehi,shree lalbihari mA vi
55548,balramwapur,kapilbastu,shree laxman das A vi
55549,tansen,palpa,shree laxmi mA vi
55550,bamgha botegaun,gulmi,shree laxmi A vi
55551,"bansgadhi-1, bardiya",bardiya,shree laxmi mA vi
55552,gulmi,gulmi,shree laxmipur mA vi
55553,phoksing,gulmi,shree litung mangalsthan A vi
55554,ghorahi -6 aghara,dang,shree mA vi jajaragaun
55555,banjaregaun,banke,shree mA vi banjaregaun
55556,"ghorahi 3, jhingni",dang,shree mA vi jhingni banjari
55557,shapurawa bhari,banke,shree mA vi shahpurwa
55558,sonpur,dang,shree mA vi sonpur
55559,madha,gulmi,shree madha A vi
55560,rupakot,dang,shree madhayamik vi rupakot
55561,ajigara,kapilbastu,shree mA vi ajigara
55562,maurighat,dang,shree mA vi maurighat
55563,joga gaun,banke,shree mA vidyalay
55564,sano butahniya,kapilbastu,shree mA vi bhutahaniya
55565,mahadeva,bardiya,shree mahadev A vi
55566,daldalha,kapilbastu,shree mahadev A vi daldalaha
55567,"jubhung, gulmi",gulmi,shree mahakali A vi
55568,thulo semari,kapilbastu,shree mahendra A vi
55569,taulihawa,kapilbastu,shree mahendra A vi taulihawa
55570,mathagadhi gaunpalika,palpa,shree mahendra naresh prA vi
55571,krishnanagar,kapilbastu,shree mahendra mA vi
55572,banganga 5 kopawa kapilvastu,kapilbastu,shree mahendra mA vi banganga kopawa kapilvastu
55573,thulo lumpek,gulmi,shree manakamana A vi
55574,nandanagar,kapilbastu,shree manakamana sanskrit vidyapeeth gurukulam
55575,nayagaun,pyuthan,shree mandavi mA vi
55576,rajapur municipality-6 bardiya,bardiya,shree manpur mA vi tapara
55577,lcm,rupandehi,shree masina baba narendra puri moglaha mA vi
55578,amari,rupandehi,shree mata fulmati shiksha mandir
55579,kakaura,bardiya,shree matribhumi A vi
55580,devinagar,palpa,shree matribhumi mA
55581,"lungri-1, rolpa",rolpa,shree mA vi chhiudar lungri chhiudar rolpa
55582,jhanda,kapilbastu,shree mA vi jhanda madhauli
55583,mayurbasti,bardiya,shree mayur neraA vi mayurbasti
55584,tulsipur,dang,shree modern technical future english vi
55585,sano butahniya,kapilbastu,shree moon light english boarding vi sanobutahaniya
55586,saduwa,bardiya,shree munal prA vi
55587,"mayadevi rm-03, phulika,kapilvastu",kapilbastu,shree muneshwar mA vi baharwasi
55588,pattharkot,kapilbastu,shree muslim madarasa patharkot
55589,sunil smriti gaunpalika-7 rolpa,rolpa,shree naba namuna bal prA vi
55590,hariharpur,kapilbastu,shree narayan A vi hariharipur
55591,"jumili, shivraj",kapilbastu,shree narayan gopal prA vi jumili
55592,belawa,bardiya,shree navapravat A vi
55593,gulmi,gulmi,shree nawa durga A vi
55594,dogahara,rupandehi,shree nawa durga mA vi
55595,bhurtung,gulmi,shree nawa jyoti A vi
55596,phoksing,gulmi,shree nawajyoti balbikas kendra
55597,"butwal-15, semlar, rupandehi",rupandehi,shree nawaratna mA vi
55598,phoksing,gulmi,shree nawo udaye balbikas kendra
55599,butwal,rupandehi,shree nayagaun mA vi
55600,baijanath,banke,shree ne ra mA vi naulapur
55601,guruwa gaun,banke,shree ne ra mA vi guruwagaun baijanath
55602,kohalpur channahawa,banke,shree ne ra aa bi channahawa
55603,goganpani,pyuthan,shree ne raA vi goganpani
55604,chhatragunj,arghakhanchi,shree nera devbani A vi
55605,jhimruk rm,pyuthan,shree nera mA vi
55606,gulmi,gulmi,shree nera gaganpur A vi
55607,khajura,banke,shree neramA vi godahana
55608,amarahawa,banke,shree neraprA vi amarahawa
55609,chauke,pyuthan,shree neraprA vi chauke jhimruk
55610,neta,pyuthan,shree nepal national A vi
55611,dewangadhiya,kapilbastu,shree nepal rasriya primary level vi dewangadhiya
55612,anharath,kapilbastu,shree nepal rastriya A vi
55613,suhelawa,bardiya,shree nepal rastriya A vi suhelwa
55614,syanilekha,pyuthan,shree nepal rastriya A vi syanilekha
55615,mayadevi 3 badaki khairati,kapilbastu,shree nepal rastriya A vi
55616,markawang,pyuthan,shree nepal rastriya A vi
55617,dhanda,pyuthan,shree nepal rastriya A vi
55618,ramdi jujeneta,pyuthan,shree nepal rastriya A vi
55619,thakleni,pyuthan,shree nepal rastriya A vi
55620,ratamata,rolpa,shree nepal rastriya A vi
55621,bahaupurwa,banke,shree nepal rastriya A vi bahaupurwa
55622,dhanthana,rolpa,shree nepal rastriya A vi dhanthan
55623,narainapur gaunpalika,banke,shree nepal rastriya A vi jamunaha
55624,rolpa,rolpa,shree nepal rastriya A vi lungri pategumchal rolpa
55625,buddhabhumi municipality,kapilbastu,shree nepal rastriya A vi mormi
55626,harmichaur,gulmi,shree nepal rastriya dewalpur A vi
55627,sarumarani,pyuthan,shree nepal rastriya mA vi
55628,belbhar,banke,shree nepal rastriya prathmik viddyalaya belbhar
55629,simari,banke,shree nepal rastriya prA vi
55630,basantapur,banke,shree nepal rastriya prA vi basantapur
55631,paundi amarai,gulmi,shree nepal rastriya sarvodaya mA vi
55632,musikot,gulmi,shree nepal rastriya mA vi
55633,susta,nawalparasi,shree nepal rastriya mA vi
55634,"gangapur,bhaiskunda",kapilbastu,shree nepal rastriya mA vi
55635,thulapokhara,arghakhanchi,shree nepal rastriya mA vi
55636,syuri rolpa,rolpa,shree nepal rastriya mA vi
55637,aaruwa,rolpa,shree nepal rastriya mA vi
55638,talawang,rolpa,shree nepal rastriya mA vi
55639,laxmanpur,bardiya,shree nepal rastriya mA vi
55640,titihiriya,banke,shree nepal rastriya mA vi baijanath titihiriya banke
55641,baijanath,banke,shree nepal rastriya mA vi orilalpur
55642,"lungri-7, rolpa",rolpa,shree nepal rastriya mA vi lungri harjang rolpa
55643,mankamanapur,banke,shree nepal rastriya mA vi manakamanapur
55644,nayagaun,bardiya,shree nepal rastriya mA vi rajapur bardiya
55645,pedari,banke,shree nepal rastriya mA vi baijanath
55646,"lungri-1, rolpa",rolpa,shree nepal rastriya mA vi lungri rolpa
55647,baijanath,banke,shree nepal rastriya mA vi naubasta
55648,deurali,gulmi,shree nepal rastriya tribhuwan mA vi
55649,patachur,pyuthan,shree nepal resterya prA vi patchaurc b b b b bbgbbbb n nh jj ju x
55650,mehaldanda,rolpa,shree netra A vi
55651,saunahawa,kapilbastu,shree netra jyoti mA vi
55652,banganga,kapilbastu,shree odari mA vi odari
55653,madane aglung,gulmi,shree okhledaha A vi
55654,rurukshetra,gulmi,shree padma A vi
55655,banganga,kapilbastu,shree pancha A vi
55656,bijayanagar 3 mahadeiya,kapilbastu,shree panchjan aA vi
55657,shitganga,arghakhanchi,shree parwati A vi
55658,nepal ganj,banke,shree pashupati basic english medium vi
55659,saljhandi,rupandehi,shree pashupati mA vi
55660,geruwa- 5  pathariya,bardiya,shree pashupati mA vi
55661,pathkhauli,rupandehi,shree patkhauli mA vi
55662,pawar,arghakhanchi,shree pawar mA vi
55663,buddhabhumi,kapilbastu,shree phoolkali mA vi
55664,chhaharekhung,rolpa,shree phulbaree A vi lungri harjang rolpa
55665,bargadi,kapilbastu,shree piyush raj A vi bargadi
55666,aahalkhola,pyuthan,shree prabhat mA vi
55667,pargatinagar,rupandehi,shree pragati mA vi
55668,bhurtung,gulmi,shree praramvik A vi
55669,pahadinagar,bardiya,shree prA vi pahadinagar
55670,"swargadwari municipality -2, dhanabang, pyuthan",pyuthan,shree prithvi ne ra prA vi
55671,yashodhara,kapilbastu,shree pupil care academy kapilvastu prA vi
55672,bijgauri,kapilbastu,shree rabi community A vi
55673,jamuni,kapilbastu,shree radheshyam A vi
55674,tansen municipality,palpa,shree rainadevi besic vi
55675,baletaksar,gulmi,shree rainbow english mA boarding vi
55676,"raja, gulmi",gulmi,shree rajarunkha mA vi
55677,banganga municipality,kapilbastu,shree ram A vi
55678,mainihawa,rupandehi,shree ram A vi
55679,bahadurgunj,kapilbastu,shree ram gorkha mA vi
55680,lengda,kapilbastu,shree ram janaki aA viidyalay lengda
55681,sameti chock,kapilbastu,shree ram janaki A vi
55682,belauha,kapilbastu,shree ram janaki A vi
55683,semrahawa,kapilbastu,shree ram janaki A vi
55684,lengada,kapilbastu,shree ram janki sanskrit vidyalay legada
55685,banjariya,kapilbastu,shree ram lakhan aA viidyalay banjariya
55686,gulmi,gulmi,shree ram mA vi
55687,rambha gaunpalika,palpa,shree rambha mA vi
55688,aanpachaur,pyuthan,shree rameshwory A vi
55689,kaligandaki,gulmi,shree ramfai balbikas kendra
55690,maharajgunj municipalty,kapilbastu,shree ramlakhan aA viidyalay surahniya
55691,resunga municipality,gulmi,shree rangbas mA vi
55692,sadawa,kapilbastu,shree rangilal mA vi
55693,malika,gulmi,shree rani pokhari A vi
55694,resunga municipality,gulmi,shree ranipokhari A vi
55695,baijanath,banke,shree rara A vi gavar
55696,hridayanagar,kapilbastu,shree rashtriya A vi
55697,shivraj nagarpalika  chandrauta,kapilbastu,shree rashtriya mA vi
55698,yashodhara,kapilbastu,shree rastriya A vii
55699,harnampur,kapilbastu,shree rastriya A vi
55700,dharampaniya,kapilbastu,shree rastriya janhit mA vi
55701,meldari,rolpa,shree rastriya mA vi
55702,kajrahwa,kapilbastu,shree rastriya mA vi kajarahawa
55703,"rurukshetra , thorgakot",gulmi,shree rastriya mA vi
55704,"mayadevi-08, bijuwa,kapilvastu",kapilbastu,shree rastriya mA vi jignihawa bijuwa
55705,bikuli,kapilbastu,shree rastriya secondry vi
55706,gulmi,gulmi,shree ratna A vi
55707,kushahwa,kapilbastu,shree ratna rajya laxmi A vi
55708,simthana,dang,shree ratri pa ra vi
55709,resunga municipality,gulmi,shree resunga mA vi
55710,"rurukshetra, ridi",gulmi,shree ridi mA vi
55711,rudrabeni,gulmi,shree rudra beni A vi
55712,"birbas, gulmi",gulmi,shree runkha daha mA vi
55713,sundarnagar,rupandehi,shree sadhana mahila vidhalaya
55714,byangkhola,rolpa,shree sajha A vi
55715,gulmi,gulmi,shree sajpur A vi
55716,lungri,rolpa,shree samajik mA vi lungri rolpa
55717,kharendrapur,kapilbastu,shree samayathan mA vi
55718,sandhikharka-3,arghakhanchi,shree sangam A vi
55719,lampakot,rukum purba,shree sanoveri mA vi lampakot sisne rukum east
55720,rurukshetra gapa,gulmi,shree sanskrit tatha sadharan mA vi
55721,madi,rolpa,shree santosh A vi
55722,purtighat,gulmi,shree sarada A vi
55723,gaidahawa,kapilbastu,shree sarasawati viddya mandir english boarding
55724,"badhaiyatal-3, sorahawa",bardiya,shree saraswati n r A vi
55725,musikot,gulmi,shree saraswati mA vi
55726,paneriya,banke,shree saraswati secondry vi raptisonari paneriya banke
55727,musikot,gulmi,shree saraswati A vi
55728,bhurtung,gulmi,shree saraswati A vi
55729,purtighat,gulmi,shree saraswati A vi
55730,dhanchour paku,arghakhanchi,shree saraswati A vi
55731,bajhapokhara,arghakhanchi,shree saraswati A vi
55732,mukchaour,pyuthan,shree saraswati A vi
55733,bhitawang,rolpa,shree saraswati A vi
55734,triveni 1 jelwang rolpa,rolpa,shree saraswati A vi triveni jelbang rolpa
55735,salliban,dang,shree saraswati chautara mA vi
55736,baijanath,banke,shree saraswati english medium mA vi
55737,artubang,pyuthan,shree saraswati prA vi
55738,"butwal - 12, tamnagar",rupandehi,shree saraswati mA vi
55739,bargadawa,rupandehi,shree saraswati mA vi
55740,chhatradev rmc,arghakhanchi,shree saraswati mA vi
55741,balle,rolpa,shree saraswati mA vi
55742,"lungri-1,  daibang rolpa",rolpa,shree saraswati mA vi
55743,ramgram,nawalparasi,shree saraswati mA vi ramgram shantichaur
55744,badhaiyatal,bardiya,shree saraswati mA vi jagatiya
55745,lingdung,rolpa,shree saraswati mA vi triveni lingdung rolpa rolpa
55746,kaulabot,rolpa,shree saraswati mA vi triveni kaulabot rolpa
55747,dangisharan rural municipality ward no5 mirauli dang,dang,shree saraswoti A vi
55748,shivashaktipur,bardiya,shree saraswoti mA vi shivashaktipur
55749,gaderpani,pyuthan,shree sarbodaya mA vi
55750,bankatti,bardiya,shree sarswati aA vi
55751,mayadvi 1 barrohiya,kapilbastu,shree sarswoti english boarding vi
55752,tushara,pyuthan,shree satya mA vi
55753,panga,rukum purba,shree saujanya A vi
55754,"pratappur-4,nawalparasi",nawalparasi,shree savitri A vi harshpura
55755,kusma,kapilbastu,shree mA vi kusma
55756,phalkapur,dang,shree mA vi phalkapur
55757,ghorahi,dang,shree mA vi saudiyar
55758,musikot,gulmi,shree seetapur mA vi
55759,nepalgunj,banke,shree shaileshwori vidhya niketan mA vi nepalgunj
55760,"krishnanagar municipality-12, harigawa",kapilbastu,shree shakti samudayik balbikas kendra
55761,baijanath,banke,shree shankar mA vi
55762,banganga,kapilbastu,shree shanti A vi
55763,parsohiya,kapilbastu,shree shanti A vi parsohiya
55764,duda beltakura,pyuthan,shree shanti prA vi
55765,balapur,bardiya,shree shanti pravbalapur
55766,ba na pa 10 majhauwa,kapilbastu,shree sharada A vi
55767,dhikura,arghakhanchi,shree sharada mA vi
55768,musikot 8,gulmi,shree sharada viddya mandir mA vi
55769,jawabhari,kapilbastu,shree shesh aA taha vi
55770,bhalwari,kapilbastu,shree shiv pratap saraswati mA vi
55771,batheni,arghakhanchi,shree shiva A vi
55772,shivbhari,kapilbastu,shree shiva bhari mA vi
55773,dwarpani,rolpa,shree shiva mA vi triveni dwarpani rolpa
55774,lamtihawa,rupandehi,shree shiva shakti prA vi
55775,sundarpur,bardiya,shree shiva sundar mA vi
55776,belbhariya,kapilbastu,shree shivanath A vi belbhariya
55777,"gyawa, shringa, gulmi",gulmi,shree shringeshwor tapobhumi A vi
55778,fenhara,nawalparasi,shree shubhakamana A vi
55779,banganga,kapilbastu,shree shudhdodan janjiwan mA vi
55780,sanai,nawalparasi,shree shukdev mA vi
55781,jhumlung,rolpa,shree shukra mA vi triveni jhumlung rolpa
55782,kapilvastu municipality 2 kapilvastu,kapilbastu,shree shukraraj A vi mahuwariya
55783,jahadi,kapilbastu,shree shyam A vi
55784,mahadevi ga pa,rupandehi,shree siddartha balniketan kedar pandey mA vi
55785,korchawang,rolpa,shree siddha kailash mA vi
55786,ghorahi - 10 narayanpur,dang,shree siddha ratnanath mA vi
55787,"khanigaun, tamghas, gulmi",gulmi,shree siddhababa mA vi
55788,hanjabang,rolpa,shree siddharatna mA vi triveni lek hanjabang rolpa
55789,kushma,nawalparasi,shree siddharth mA vi
55790,tilottama,rupandehi,shree siddhartha basic level
55791,derawa,kapilbastu,shree siddhartha gautam buddha gumba A vi derawa
55792,sainamaina,rupandehi,shree siddhartha memorial academy
55793,babai,dang,shree siddheshori A vi
55794,rurukshetra,gulmi,shree sindure A vi
55795,rampur,palpa,shree sita mA vi
55796,mathagadhi gaunpalika,palpa,shree srijana A vi
55797,resunga municipality,gulmi,shree srijana prA vi
55798,khadgakot,gulmi,shree sukra mA vi
55799,ratapani,pyuthan,shree sunnani adhar mA vi
55800,ratamata,pyuthan,shree surya A vi
55801,dogahari,rupandehi,shree suryadev mA vi
55802,gaidahawa,rupandehi,shree suryapura mA vi
55803,rija,rolpa,shree suryodaya A vi triveni rija rolpa
55804,jubhung,gulmi,shree suryodaya mA vi
55805,"mayadevi-07, ratanpur,kapilvastu",kapilbastu,shree swantantra mA vi ratanpur
55806,sirawari,pyuthan,shree swargadwari A vi
55807,nayabasti,kapilbastu,shree tauleshwor academy
55808,"balithum, gulmi",gulmi,shree thaksi pokhara mA vi
55809,rurukshetra,gulmi,shree thorga chyurek A vi
55810,"thulopokhara, gulmi",gulmi,shree thulopokhara mA vi
55811,butwal,rupandehi,shree tilottama mA vi
55812,bethari,rupandehi,shree tinau mA vi
55813,khadgakot,gulmi,shree tung tolakot A vi
55814,kotahimai rural municipality,rupandehi,shree tunihawa mA vi vi
55815,resunga,gulmi,shree upallo tamghas mA vi
55816,kali gandaki 6,gulmi,shree urleni A vi
55817,"rurukshetra, ridi",gulmi,shree vidhya jyoti english boarding vi
55818,kanthapur,bardiya,shree vidyajyoti mA vi kanthapur
55819,pitmari,banke,shree vrikuti english medium vi
55820,yadung,gulmi,shree yadung A vi
55821,taulihawa,kapilbastu,shree yashodhara mA vi
55822,bhaktikot,gulmi,shree yugjyoti balbikas kendra
55823,yepe,rolpa,shree yuwabarsa A vi lungri rolpa
55824,rurukshetra,gulmi,shree janaki A vi
55825,dangisharan 7 dang,dang,shreegaun lifevision ebs
55826,shreedanda,palpa,shreejana A vi
55827,siso semara,rupandehi,shreemati manraji devi mA vi
55828,nepalgunj,banke,shrichandra mewalal mA vi
55829,chhatrakot,gulmi,shringa janata mA vi
55830,nisdi gaunpalika,palpa,shristi prA vi
55831,sewa path,rupandehi,shubh sanskar english boarding vi
55832,badka sisahaniya,dang,shubha darpan academy
55833,ghorahi,dang,shubha prabhat mA vi ghorahi
55834,"ghorahhi 15,",dang,shubha sandesh shikshya sadan
55835,bethani,banke,shubharambha babike
