school_id,Potential_School_Name,Potential_School_Name_transliterated,Potential_District_Name,Potential_District_Name_transliterated,Matched_District_Name,Assigned_District_Name
28540,पञ्चकन्या आ वि,pa~nchakanyA A vi,मकवानपुर,makavanapura,makavanapura,makavanapura
28541,लालिगुराँस प्रा वि,lAligurA.Nsa prA vi,सिन्धुली,sindhuli,sindhuli,sindhuli
28542,कृष्ण प्रा वि,kRRiShNa prA vi,बझाङ,bajha~na,bajha~na,bajha~na
28543,सुर्योदय आ वि,suryodaya A vi,रोल्पा,rolpa,rolpa,rolpa
28544,सामाजिक मा वि,sAmAjika mA vi,रोल्पा,rolpa,rolpa,rolpa
28545,प्रा वि,prA vi,कपिलबस्तु,kapilabastu,kapilavastu,kapilavastu
28546,वाल कल्याण प्रा वि,vAla kalyANa prA vi,प्युठान,pyuthana,pyuthana,pyuthana
28547,ज्ञानोदय आ वि,j~nAnodaya A vi,रोल्पा,rolpa,rolpa,rolpa
28548,घिनाहा आ वि,ghinAhA A vi,नवलपरासी,navalaparasi,purva navalaparasi,purva navalaparasi
28549,शिव आ वि,shiva A vi,अर्घाखाँची,arghakha.nchi,arghakha.nchi,arghakha.nchi
28550,भानु मा वि,bhAnu mA vi,मनाङ,mana~na,mana~na,mana~na
28551,बाल जनजागरण आ वि,bAla janajAgaraNa A vi,पूर्व,purva,parvata,parvata
28552,जालपा देवी आ वि,jAlapA devI A vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
28553,जनज्योति आ वि,janajyoti A vi,रोल्पा,rolpa,rolpa,rolpa
28554,बम्घा आ वि,bamghA A vi,गुल्मी,gulmi,gulmi,gulmi
28555,बालकल्याण आ वि,bAlakalyANa A vi,रोल्पा,rolpa,rolpa,rolpa
28556,प्रा वि,prA vi,रोल्पा,rolpa,rolpa,rolpa
28557,ठुलसैनी आ वि,ThulasainI A vi,बैतडी,baitadi,baitadi,baitadi
28558,मुडतिनदेव प्रा वि,muDatinadeva prA vi,बझाङ,bajha~na,bajha~na,bajha~na
28559,महादेव आ वि,mahAdeva A vi,बैतडी,baitadi,baitadi,baitadi
28560,राष्ट्रिय मा वि,rAShTriya mA vi,नवलपरासी,navalaparasi,purva navalaparasi,purva navalaparasi
28561,लोक सामुदायिक प्रा वि,loka sAmudAyika prA vi,वारा,vara,bara,bara
28562,शिव आ वि,shiva A vi,बाँके,ba.nke,ba.nke,ba.nke
28563,गैरीगाउँ प्रा वि,gairIgAu.N prA vi,रोल्पा,rolpa,rolpa,rolpa
28564,ज्ञानप्रकाश आ वि,j~nAnaprakAsha A vi,प्यूठान,pyuthana,pyuthana,pyuthana
28565,जनज्योति आ वि,janajyoti A vi,धादिङ,dhadi~na,dhadi~nga,dhadi~nga
28566,हुँगा मा वि,hu.NgA mA vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
28567,सूर्योदय मा वि,sUryodaya mA vi,गोरखा,gorakha,gorakha,gorakha
28568,हिमालय राष्ट्रिय मा वि,himAlaya rAShTriya mA vi,कैलाली,kailali,kailali,kailali
28569,आ वि,A vi,कञ्चनपुर,ka~nchanapura,ka~nchanapura,ka~nchanapura
28570,घयाङखर्क प्रा वि,ghayA~Nakharka prA vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
28571,कृष्ण आ वि,kRRiShNa A vi,बैतडी,baitadi,baitadi,baitadi
28572,अम्मर मा वि,ammara mA vi,तनहुँँ,tanahu.n.n,tanahu.n,tanahu.n
28573,वीर भक्ति मा वि,vIra bhakti mA vi,लमजुङ,lamaju~na,lamaju~na,lamaju~na
28574,दुर्गा देवी प्रा वि,durgA devI prA vi,लमजुङ,lamaju~na,lamaju~na,lamaju~na
28575,कालिक वालज्योति आ वि,kAlika vAlajyoti A vi,बझाङ,bajha~na,bajha~na,bajha~na
28576,श्रृजना आ वि,shrRRijanA A vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
28577,शिवशंकर मा वि,shivashaMkara mA vi,डडेल्धुरा,dadeldhura,dadeldhura,dadeldhura
28578,विन्ध्येश्वरी प्रा वि,vindhyeshvarI prA vi,लम्जुङ,lamju~na,lamaju~na,lamaju~na
28579,मोती प्रा वि,motI prA vi,तनहुँ,tanahu.n,tanahu.n,tanahu.n
28580,केदार शिला आ वि,kedAra shilA A vi,बैतडी,baitadi,baitadi,baitadi
28581,अमरसिद्ध नमूना मा वि,amarasiddha namUnA mA vi,कास्की,kaski,kaski,kaski
28582,मिलाम नाथ प्रा वि,milAma nAtha prA vi,बैतडी,baitadi,baitadi,baitadi
28583,हिमालय प्रा वि,himAlaya prA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
28584,चण्डेश्वरी प्रा वि,chaNDeshvarI prA vi,भोजपु्र,bhojapura,bhojapura,bhojapura
28585,जालपा प्रा वि,jAlapA prA vi,खोटाङ,khota~na,khota~na,khota~na
28586,ज्योति मा वि,jyoti mA vi,खोटाङ,khota~na,khota~na,khota~na
28587,भुमेस्थान प्रा वि,bhumesthAna prA vi,खोटाङ,khota~na,khota~na,khota~na
28588,गुप्तेश्वर आ वि,gupteshvara A vi,खोटाङ,khota~na,khota~na,khota~na
28589,महेन्द्र मा वि,mahendra mA vi,मोरङ,mora~na,mora~na,mora~na
28590,वालोदय आ वि,vAlodaya A vi,खोटाङ,khota~na,khota~na,khota~na
28591,दोबेला बिच आ वि,dobelA bicha A vi,खोटाङ,khota~na,khota~na,khota~na
28592,सगरमाथा आ वि,sagaramAthA A vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
28593,जनप्रिय आ वि,janapriya A vi,मुस्ताङ,musta~na,musta~na,musta~na
28594,जनकल्याण आ वि,janakalyANa A vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
28595,पशुपति प्रा वि,pashupati prA vi,तनहुँ,tanahu.n,tanahu.n,tanahu.n
28596,शान्ति मा वि,shAnti mA vi,संखुवासभा,samkhuvasabha,samkhuvasabha,samkhuvasabha
28597,भाले ढुङ्गा लक्ष्मी प्रा वि,bhAle Dhu~NgA lakShmI prA vi,गोरखा,gorakha,gorakha,gorakha
28598,वसन्त वालमैत्री प्रा वि,vasanta vAlamaitrI prA vi,बाजुरा,bajura,bajura,bajura
28599,कुमारी देवी मा वि,kumArI devI mA vi,धादिङ,dhadi~na,dhadi~nga,dhadi~nga
28600,नेपाल राष्ट्रिय मा वि,nepAla rAShTriya mA vi,सुर्खेत,surkheta,surkheta,surkheta
28601,कफलासैनी मा वि,kaphalAsainI mA vi,बैतडी,baitadi,baitadi,baitadi
28602,नेपाल राष्ट्रिय आ वि,nepAla rAShTriya A vi,पर्सा,parsa,parsa,parsa
28603,खोलीडाँडा आ वि,kholIDA.NDA A vi,बाजुरा,bajura,bajura,bajura
28604,उच्चाकोट मा वि,uchchAkoTa mA vi,बैतडी,baitadi,baitadi,baitadi
28605,भानु मा वि,bhAnu mA vi,स्याङ्जा,sya~nja,sya~ngaja,sya~ngaja
28606,राष्ट्रिय मा वि,rAShTriya mA vi,नवलपरासी,navalaparasi,purva navalaparasi,purva navalaparasi
28607,वनदेवी मा वि,vanadevI mA vi,सिन्धुलापाल्चोक,sindhulapalchoka,sindhupalchoka,sindhupalchoka
28608,कन्या मा वि,kanyA mA vi,बझाङ,bajha~na,bajha~na,bajha~na
28609,रत्न आ वि,ratna A vi,बैतडी,baitadi,baitadi,baitadi
28610,दुर्गा प्रा वि,durgA prA vi,बैतडी,baitadi,baitadi,baitadi
28611,बाल विकास आ वि,bAla vikAsa A vi,अर्घाखाँची,arghakha.nchi,arghakha.nchi,arghakha.nchi
28612,लेती मा वि,letI mA vi,ओखलढुंगा,okhaladhumga,okhaladhu~nga,okhaladhu~nga
28613,दुधकुण्ड आ वि,dudhakuNDa A vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
28614,पेमा छोलिङ आ वि,pemA Choli~Na A vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
28615,विश्वज्योति आ वि,vishvajyoti A vi,मकवानपुर,makavanapura,makavanapura,makavanapura
28616,देवीदर्शन आ वि,devIdarshana A vi,संखुवासभा,samkhuvasabha,samkhuvasabha,samkhuvasabha
28617,रोकाया आ वि,rokAyA A vi,जुम्ला,jumla,jumla,jumla
28618,देविस्थान प्रा वि,devisthAna prA vi,गुल्मी,gulmi,gulmi,gulmi
28619,नवदुर्गा आ वि,navadurgA A vi,गुल्मी,gulmi,gulmi,gulmi
28620,जनज्योति प्रा वि,janajyoti prA vi,गुल्मी,gulmi,gulmi,gulmi
28621,कालिका आ वि,kAlikA A vi,गुल्मी,gulmi,gulmi,gulmi
28622,घट्टेडाँडा आ वि,ghaTTeDA.NDA A vi,अछाम,achama,achama,achama
28623,भाडगाउँ मा वि,bhADagAu.N mA vi,गुल्मी,gulmi,gulmi,gulmi
28624,जनप्रिय प्रा वि,janapriya prA vi,गुल्मी,gulmi,gulmi,gulmi
28625,आदर्श आ वि,Adarsha A vi,पूर्व,purva,parvata,parvata
28626,जनकल्याण मा वि,janakalyANa mA vi,भोजपुर,bhojapura,bhojapura,bhojapura
28627,वेदादी प्रा वि,vedAdI prA vi,गुल्मी,gulmi,gulmi,gulmi
28628,इन्द्रज्योति प्रा वि,indrajyoti prA vi,जाजरकोट,jajarakota,jajarakota,jajarakota
28629,नेपाल राष्ट्रिय प्रा वि,nepAla rAShTriya prA vi,पर्सा,parsa,parsa,parsa
28630,राष्टिय मा वि,rAShTiya mA vi,गुल्मी,gulmi,gulmi,gulmi
28631,मदन आश्रित स्मृति आ वि,madana Ashrita smRRiti A vi,सोलुखुम्बु,solukhumbu,solukhumbu,solukhumbu
28632,घोर्ले मा वि,ghorle mA vi,गुल्मी,gulmi,gulmi,gulmi
28633,जीवन निर्माण प्रा वि,jIvana nirmANa prA vi,गुल्मी,gulmi,gulmi,gulmi
28634,भगवती प्रा वि,bhagavatI prA vi,गुल्मी,gulmi,gulmi,gulmi
28635,भैरव आ वि,bhairava A vi,डोल्पा,dolpa,dolpa,dolpa
28636,कुर्घा नि मा विा वि,kurghA ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
28637,माइर्कास्थान प्रा वि,mAirkAsthAna prA vi,गुल्मी,gulmi,gulmi,gulmi
28638,ओम् सतिया आ वि,om satiyA A vi,रुपन्देही,rupandehi,rupandehi,rupandehi
28639,कृष्ण प्रा वि,kRRiShNa prA vi,गुल्मी,gulmi,gulmi,gulmi
28640,दीप नारायण आदर्श नमूना मा वि,dIpa nArAyaNa Adarsha namUnA mA vi,पर्सा,parsa,parsa,parsa
28641,रैनादेवी प्रा वि,rainAdevI prA vi,गुल्मी,gulmi,gulmi,gulmi
28642,पिङ्गलादेवी आ वि,pi~NgalAdevI A vi,कालिकोट,kalikota,kalikota,kalikota
28643,बर्सौली प्रा वि,barsaulI prA vi,रुपन्देही,rupandehi,rupandehi,rupandehi
28644,जनता आ वि,janatA A vi,गुल्मी,gulmi,gulmi,gulmi
28645,कालिका प्रा वि,kAlikA prA vi,बझाङ,bajha~na,bajha~na,bajha~na
28646,देवी नि मा विा वि,devI ni mA viA vi,खोटाङ,khota~na,khota~na,khota~na
28647,कैलाशेश्वरी मा वि,kailAsheshvarI mA vi,बाजुरा,bajura,bajura,bajura
28648,सत्य आ वि,satya A vi,बाजुरा,bajura,bajura,bajura
28649,शिक्षा सदन जनता प्रा वि,shikShA sadana janatA prA vi,खोटाङ,khota~na,khota~na,khota~na
28650,नारायणपुर प्रा वि,nArAyaNapura prA vi,सिन्धुली,sindhuli,sindhuli,sindhuli
28651,वीणा मा वि,vINA mA vi,खोटाङ,khota~na,khota~na,khota~na
28652,देउराली प्रा वि,deurAlI prA vi,खोटाङ,khota~na,khota~na,khota~na
28653,शुक्रजित मा वि,shukrajita mA vi,खोटाङ,khota~na,khota~na,khota~na
28654,पिपलटार आ वि,pipalaTAra A vi,खोटाङ,khota~na,khota~na,khota~na
28655,साप्सु निकेतन आ वि,sApsu niketana A vi,खोटाङ,khota~na,khota~na,khota~na
28656,श्री निरौली प्रा वि,shrI niraulI prA vi,खोटाङ,khota~na,khota~na,khota~na
28657,खान्द्रोङ मा वि,khAndro~Na mA vi,पाँचथर,pa.nchathara,ka~nchanapura,ka~nchanapura
28658,संघीय प्रा वि,saMghIya prA vi,खोटाङ,khota~na,khota~na,khota~na
28659,प्रा वि,prA vi,रौतहट,rautahata,rautahata,rautahata
28660,जनसेवा आ वि,janasevA A vi,गुल्मी,gulmi,gulmi,gulmi
28661,नेत्रज्योती आ वि,netrajyotI A vi,काभ्रेपलाञ्चोक,kabhrepala~nchoka,kabhrepala~nchoka,kabhrepala~nchoka
28662,जनता आ वि,janatA A vi,कपिलबस्तु,kapilabastu,kapilavastu,kapilavastu
28663,नेपाल राष्ट्रिय मिन आ वि,nepAla rAShTriya mina A vi,मुगु,mugu,mugu,mugu
28664,महाकाली देवीस्थान आ वि,mahAkAlI devIsthAna A vi,धादिङ,dhadi~na,dhadi~nga,dhadi~nga
28665,आ वि,A vi,रौतहट,rautahata,rautahata,rautahata
28666,जनजागरण प्रा वि,janajAgaraNa prA vi,गुल्मी,gulmi,gulmi,gulmi
28667,ऐश्वर्य आ वि,aishvarya A vi,दाङ,da~na,da~nga,da~nga
28668,महेन्द्र प्रा वि,mahendra prA vi,गुल्मी,gulmi,gulmi,gulmi
28669,रक्तेपोखरी प्रा वि,raktepokharI prA vi,गुल्मी,gulmi,gulmi,gulmi
28670,बम्घा नि मा विा वि,bamghA ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
28671,जनता आ वि,janatA A vi,सिरहा,siraha,siraha,siraha
28672,जनसहयोग सरस्वती आ वि,janasahayoga sarasvatI A vi,गुल्मी,gulmi,gulmi,gulmi
28673,नवज्योति आ वि,navajyoti A vi,गुल्मी,gulmi,gulmi,gulmi
28674,भगवती प्रा वि,bhagavatI prA vi,गुल्मी,gulmi,gulmi,gulmi
28675,पशुपति नि मा विा वि,pashupati ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
28676,थानपती आ वि,thAnapatI A vi,गुल्मी,gulmi,gulmi,gulmi
28677,राङ्वास प्रा वि,rA~NvAsa prA vi,गुल्मी,gulmi,gulmi,gulmi
28678,रंगिलाल मा वि,raMgilAla mA vi,कपिलवस्तु,kapilavastu,kapilavastu,kapilavastu
28679,राम जानकी आ वि,rAma jAnakI A vi,कपिलवस्तु,kapilavastu,kapilavastu,kapilavastu
