	Unnamed: 0.1	Unnamed: 0	School_level_transliterated	School_name_transliterated	Potential_district_transliterated	Location_1_transliterated	Matched_District	district_id_x	district_id_y	root_school_name
21525	21525	21525	1	mavi	sarlahi	madanapura	sarlahi	18	18	dhaulagiri bahira aawasiya
21526	21526	21526	3	himalaya	dolakha		dolakha	32	32	dhaulagiri
21527	21527	21527	0	ra	sarlahi	varaudhorana	sarlahi	18	18	dhaulagiri
21528	21528	21528	0	ra	tola	devakota	rolpa	55	55	dhaulagiri ebs
21529	21529	21529	0	pravi	sarlahi	simara bhagavatipura	sarlahi	18	18	dhaulagiri ebs
21530	21530	21530	3	pa~nchayata	sunasari	ramadhuni	sunsari	11	11	dhaulagiri
21531	21531	21531	0	jagarana bhimeshvara	dolakha	sundravati	dolakha	32	32	dhaulagiri model ebs
21532	21532	21532	0	maneda.nda	dolakha	suspa	dolakha	32	32	dhaulagiri
21533	21533	21533	1	sarasvati	ilama		ilam	3	3	dhaulagiri
21534	21534	21534	0	pravi	rukum	gara hukamakota	rukum purba	56	56	dhaulagiri
21535	21535	21535	2	bhothi kapaleshvara janakalala	sarlahi	sisautiya	sarlahi	18	18	dhaulashree
21536	21536	21536	1	patana devi	gorakha		gorkha	37	37	dhaulashree
21537	21537	21537	1	ne ra	bardiya	basagadhi	bardiya	58	58	dhawala
21538	21538	21538	3	navadurga	pashchima	sunavala va su	rukum paschim	68	68	dhawalagiri birendra
21539	21539	21539	2	mahendra smaraka	gaidakota		kalikot	64	64	dhawalagiri ebs
21540	21540	21540	0	jalakanya	gorkha	phibama	gorkha	37	37	dhawalagiri
21541	21541	21541	1	devi	dolakha		dolakha	32	32	dhawalagiri
21542	21542	21542	0	kamalamai	dolakha		dolakha	32	32	dhimi karina
21543	21543	21543	1	janata	navalaparasi	narayani hardiya	nawalparasi	48	48	dhiri
21544	21544	21544	1	ne ra raghavendra	mahottari	sukhachaina	mahottari	22	22	dholthan
21545	21545	21545	0	sarasvati	navalaparasi	sunavala na pa	nawalparasi	48	48	dhor baraha
21546	21546	21546	4	siddhivinayaka pra li bajha~na	parsa		parsa	15	15	dhor barahi ebs
21547	21547	21547	0	ka.nda	bajha~na		bajhang	71	71	dhor patan durgam
21548	21548	21548	0	jivana jyoti ra	chitavana		chitwan	29	29	dhorpatan believers ebs
21549	21549	21549	4	da.ndadeva pra li bajha~na	parsa		parsa	15	15	dhorpatan janabadi
21550	21550	21550	0	shitaladebi	dhadi~na		dhading	31	31	dhowadi bhanjyang
21551	21551	21551	0	jalakanya	dhadi~na		dhading	31	31	dhruba jyoti
21552	21552	21552	1	kalinaga	dolakha	lamida.nda	dolakha	32	32	dhruba jyoti
21553	21553	21553	1	ichatuvana	chitavana		chitwan	29	29	dhruba namuna
21554	21554	21554	0	netrajyoti ra	chitavana	basapura	chitwan	29	29	dhruba tara
21555	21555	21555	3	syartana	gorakha		gorkha	37	37	dhrubodaya ma ebs
21556	21556	21556	0	dalabha~njya~na	gorakha		gorkha	37	37	dhruva
21557	21557	21557	2	durga bhavani adarsha samudayika	kaski		kaski	38	38	dhulagiri
21558	21558	21558	0	virendra paropakara	gorkha	bhirakota	gorkha	37	37	dhulluliuwa
21559	21559	21559	1	shri budhabhimasena	dolakha		dolakha	32	32	dhumba
21560	21560	21560	1	surke	dolakha	kharidhu~na	dolakha	32	32	dhunga gade
21561	21561	21561	0	tatopani	gorkha	uiyam	gorkha	37	37	dhungesanghu ebs
21562	21562	21562	0	pravi	dhanusha	lotadudhapani	dhanusha	20	20	dhungil
21563	21563	21563	0	musaharniya	dhanusha		dhanusha	20	20	dhurba deurali
21564	21564	21564	0	ra	dhanusha	saghara	dhanusha	20	20	dhustang
21565	21565	21565	0	nepala rashtiya	bara	ka.ntaghata	bara	16	16	dhuwarkot
21566	21566	21566	3	janashakti	chitavana	chepedhapa	chitwan	29	29	diamond hill academy
21567	21567	21567	2	nimavi	dhanusha	hadavara	dhanusha	20	20	diamond model vi
21568	21568	21568	0	hanumana ra	dhanusha		dhanusha	20	20	diamond
21569	21569	21569	0	ra	saptari	melhi pipraha	saptari	21	21	dibya deep
21570	21570	21570	2	rama	kalikota		kalikot	64	64	dil
21571	21571	21571	0	pravi	dhanusha	mainavatti	dhanusha	20	20	dilli
21572	21572	21572	1	janata	rautahata	auraiya	rautahat	17	17	dimba
21573	21573	21573	0	bala pratibha	parsa		parsa	15	15	dimuwa
21574	21574	21574	2	mashrama varaha	kaski		kaski	38	38	din kalyan
21575	21575	21575	1	ishvari hiya suraita jilevi janata	saptari	sarasvara dhanagadhi	saptari	21	21	dip jyoti
21576	21576	21576	1	belabha~njya~na	navalaparasi	rakuva	nawalparasi	48	48	dipak
21577	21577	21577	0	pravi	dhanusha	mahuva khesraha	dhanusha	20	20	dipak
21578	21578	21578	1	mavi	chitavana	bramhanagara	chitwan	29	29	dipendra basic level vi
21579	21579	21579	3	rashtriya	saptari	khamagada	saptari	21	21	dipendra
21580	21580	21580	0	janaka rashtiya	dhanusha	balavatola janakapuradhama	dhanusha	20	20	dipendra jyoti
21581	21581	21581	1	nepala rashtiya mauvadevi	bara	dumaravana	bara	16	16	dipendra
21582	21582	21582	0	raktakali	dhadi~na		dhading	31	31	dipendra
21583	21583	21583	0	pravi	rukum	garaba~na	rukum purba	56	56	dipendra
21584	21584	21584	3	rashtiya	rukum	chakhlemela	rukum purba	56	56	discovery international manteswori vi
21585	21585	21585	1	ne ra	kapilavastu	aurahiya	kapilbastu	47	47	disingkot
21586	21586	21586	1	nepala rashtriya	kapilavastu	aurahiya mudaphutava	kapilbastu	47	47	disney montessori and
21587	21587	21587	0	rashtriya	dhanusha	khatabaiva tulasiyahi nikasa	dhanusha	20	20	disneyland academy
21588	21588	21588	2	nimavi	jumla	vadki	jumla	63	63	div gyan bal bikas kendra
21589	21589	21589	1	seti devi	ramechapa	gunsi	ramechhap	33	33	divya academy
21590	21590	21590	0	rashtriya	saptari	khairabona	saptari	21	21	divya gyan
21591	21591	21591	3	rashtriya	saptari	belha tilebona	saptari	21	21	divya jyoti
21592	21592	21592	0	ne ra	jotapura		jhapa	4	4	divya jyoti
21593	21593	21593	0	pravi	sindhuli	chakamake	sindhuli	35	35	divya jyoti
21594	21594	21594	0	shahida smaraka	surkheta	baviyachaura	surkhet	67	67	divya jyoti
21595	21595	21595	2	bhuvana	saptari	theliya	saptari	21	21	divyajyoti
21596	21596	21596	1	mavi	saptari	kavilasa	saptari	21	21	diwas
21597	21597	21597	0	siddhartha	kailali		kailali	76	76	diyalo
21598	21598	21598	3	janata	mahottari	parsa ekadara ga pa	mahottari	22	22	dordor
21599	21599	21599	3	pramananda nepala rashtriya	bara	jitapurasimara	bara	16	16	doreamon montessori
21600	21600	21600	2	ne	pipara	chata	parsa	15	15	dovan ebs
21601	21601	21601	0	pravi	dhanusha	katauta	dhanusha	20	20	drabya shah bal bikas vi
21602	21602	21602	2	sarasvati	da~na	padamapura	dang	53	53	drabya shah multiple campus
21603	21603	21603	2	jala devi	jhapa		jhapa	4	4	dream land montessori
21604	21604	21604	2	shiksha vodha	navalaparasi		nawalparasi	48	48	dream vi
21605	21605	21605	2	nava yuvaka janata	dhanusha		dhanusha	20	20	dreamline ebs
21606	21606	21606	0	ra	navalaparasi		nawalparasi	48	48	dudh kanya
21607	21607	21607	0	ra	chitavana	sihasani	chitwan	29	29	dudh pokhari
21608	21608	21608	0	pravi	sarlahi	ramabanatola	sarlahi	18	18	dudilabhati ebs
21609	21609	21609	0	pravi	rautahata	baluva katariya	rautahat	17	17	dullabh
21610	21610	21610	2	bhumileshvara	ramechapa		ramechhap	33	33	dumre
21611	21611	21611	3	j~nanajyoti ne ra	parsa	nirmalavasti naya.n vasti	parsa	15	15	dumshree
21612	21612	21612	3	gandaki	gorakha		gorkha	37	37	dumsi memorial english medium vi
21613	21613	21613	0	rashtriya	saptari	girakhora	saptari	21	21	durga devi
21614	21614	21614	3	avi	chitavana	ramgila bharatapura	chitwan	29	29	durga
21615	21615	21615	1	pablika	sarlahi	malamgava	sarlahi	18	18	durga
21616	21616	21616	1	janata	sarlahi	balara na pa gadahiya dumariya	sarlahi	18	18	durga
21617	21617	21617	2	nepala rashtiya mohana adarsha	parsa		parsa	15	15	durga
21618	21618	21618	0	rashtriya	dhanusha	pakadiya	dhanusha	20	20	durga
21619	21619	21619	0	darmeichaura	gorkha	ampapipala	gorkha	37	37	durga
21620	21620	21620	3	rrisheshvara	makavanapura		makwanpur	28	28	durga
21621	21621	21621	0	pravi	sarlahi	manapura gotha basavariya ga pa	sarlahi	18	18	durga bhagawati
21622	21622	21622	0	nepala rashtriya	parsa	banjari	parsa	15	15	durga bhawani adarsha
21623	21623	21623	0	ne ra	myagdi		myagdi	42	42	durga bhawani
21624	21624	21624	0	chakradevi	gorakha		gorkha	37	37	durga bhawani
21625	21625	21625	1	samskrrita	gorakha		gorkha	37	37	durga bhawani
21626	21626	21626	3	nepala rashtiya	bara	sitalapura	bara	16	16	durga bhawani
21627	21627	21627	3	natheshvari	kathamadau		kathmandu	23	23	durga devi basic
21628	21628	21628	1	gajedi	rupandehi	vi gajedi	rupandehi	49	49	durga devi ps
21629	21629	21629	1	radhakrrishna	navalaparasi		nawalparasi	48	48	durga devi
21630	21630	21630	1	bhanubhakta	ilama	mamgalabare	ilam	3	3	durga devi
21631	21631	21631	3	himalaya	mora~na		morang	6	6	durga mai
21632	21632	21632	3	chandika	dolakha		dolakha	32	32	durga mata
21633	21633	21633	3	jyamirabote	dolakha		dolakha	32	32	durga
21634	21634	21634	1	rajagare	gorakha	kamalatara	gorkha	37	37	durga
21635	21635	21635	1	mavi	rautahata	pokhariya tejapakada	rautahat	17	17	durga
21636	21636	21636	3	maimajhuva	ilama		ilam	3	3	durga pramary vi
21637	21637	21637	3	avi	saptari	malahanama	saptari	21	21	durga
21638	21638	21638	0	jivanajyoti	jhapa		jhapa	4	4	durga
21639	21639	21639	2	bhrrikuti	pyuthana		pyuthan	54	54	durga
21640	21640	21640	0	nepala rashtiraya	bara	vageva	bara	16	16	duvar
21641	21641	21641	1	bhadrapura	jhapa		jhapa	4	4	dynamic academy
21642	21642	21642	2	dhanashira	gorkha	hyachchoka	gorkha	37	37	dynamic ebs
21643	21643	21643	3	rashtriya	chitavana	sanobharle ichchakamana	chitwan	29	29	dynamic public academy
21644	21644	21644	0	nepala rashtriya	bara	chainapura	bara	16	16	early buds montessori and
21645	21645	21645	0	pravi	parsa	sauraha	parsa	15	15	early childhood academy
21646	21646	21646	3	phaksiva	dhanakuta	phaksiva	dhankuta	2	2	earthly paradise boarding
21647	21647	21647	2	nimavi	jhapa	khudunavari	jhapa	4	4	eden's academy
21648	21648	21648	1	shanishchare	jhapa		jhapa	4	4	einstein ebs
21649	21649	21649	1	sihadevi	jhapa	vi	jhapa	4	4	ekata awasiya
21650	21650	21650	1	janajukta shahi	tanahu.n.n	vyasa	tanahun	46	46	ekata sadan secandary ebs
21651	21651	21651	3	janata	sarlahi	haripurva	sarlahi	18	18	ekta awasiya ma via
21652	21652	21652	1	mavi	mahottari	bhamgaha sitapura	mahottari	22	22	ekta
21653	21653	21653	3	janata	sarlahi	piparabhitta barahathava na pa	sarlahi	18	18	ekta
21654	21654	21654	0	ga.nupharka	bhojapura		bhojpur	1	1	elegant kids montessori
21655	21655	21655	2	janata	mahottari	sonaula	mahottari	22	22	emmanuel vi
21656	21656	21656	1	lamatola	bajha~na		bajhang	71	71	enlightening gandaki ebs
21657	21657	21657	0	samaiji	kailali		kailali	76	76	era motherland ma ebs
21658	21658	21658	0	jamubuddha	humla		humla	61	61	evergreen academy
21659	21659	21659	0	shri	rukum	jhumlaba~na moraba~na	rukum purba	56	56	evergreen academy
21660	21660	21660	2	arnapurna	kaski		kaski	38	38	evergreen ebs
21661	21661	21661	1	shri janata satyanarayana	rautahata		rautahat	17	17	evergreen ebs
21662	21662	21662	3	rashtriya	saptari	kamchira	saptari	21	21	ex army public
21663	21663	21663	3	nepala rashtriya	parsa	viragamja	parsa	15	15	eyeball academy
21664	21664	21664	0	divya prakasha	syangja		syangja	45	45	fairy land montessori
21665	21665	21665	1	tribhuvana	bardiya	ba.nsagadhi kakaura	bardiya	58	58	farse dhairing
21666	21666	21666	0	chandrakumari	sarlahi	ishvarapura	sarlahi	18	18	fewa ebs
21667	21667	21667	2	sharada	samkhuvasabha		sankhuwasabha	9	9	fewa public ma ebs
21668	21668	21668	0	rama deva	sarlahi		sarlahi	18	18	firfire
21669	21669	21669	0	pravi	rautahata	nagakatiya guthi	rautahat	17	17	fishtail academy
21670	21670	21670	1	shri bada maharani ratna rajya lakshmi kanya	rautahata		rautahat	17	17	fishtail ebs
21671	21671	21671	1	sunavarshi	mora~na	ratuvamai	morang	6	6	flourescent academy
21672	21672	21672	3	sarvodaya	bardiya	ba.nsagadhi	bardiya	58	58	friends academy
21673	21673	21673	3	ne ra	rasuva		rasuwa	34	34	friendship ebs
21674	21674	21674	0	ne ra	ba.nke	belasapura	banke	57	57	fu
21675	21675	21675	0	kalika	jhapa		jhapa	4	4	fulbari montessori cottage
21676	21676	21676	1	sakaladevi	navalaparasi	devachuli va su purva	nawalparasi	48	48	fuling giri
21677	21677	21677	0	janajagrriti	dolakha		dolakha	32	32	future brighter ebs
21678	21678	21678	3	jalpadevi	dolakha	baiteshvara	dolakha	32	32	future brighter
21679	21679	21679	2	ujira siha	siraha		siraha	19	19	future ebs
21680	21680	21680	0	pravi	pura	raj ghata sita	parsa	15	15	future ebs
21681	21681	21681	1	motirama	ilama	salakapura	ilam	3	3	future star academy
21682	21682	21682	0	deurali	rasuva	naukunda ga pa	rasuwa	34	34	future star ebs
21683	21683	21683	1	ratamata	rautahat		rautahat	17	17	future star ebs
21684	21684	21684	3	surya prakasha	salyana	bagachaura kuyapani	salyan	66	66	future star ebs
21685	21685	21685	3	surma	bajha~na		bajhang	71	71	future star english ma ebs
21686	21686	21686	0	surma	bajha~na		bajhang	71	71	gadi bhanjyang
21687	21687	21687	0	chamge sthala	solukhumbu		solukhumbu	10	10	gahate ambot
21688	21688	21688	0	ne ra	godahana		dhankuta	2	2	gaindakot ebs
21689	21689	21689	1	su.ngahata	mora~na		morang	6	6	gaindakot namuna  gaindakot
21690	21690	21690	3	samskrrita	mora~na	ratuvamai na pa	morang	6	6	gairakhola
21691	21691	21691	1	cha.ngesthana	solukhumbu	keru~na	solukhumbu	10	10	gajendra moksha ebs
21692	21692	21692	0	setishila	tehrathuma	tehrathuma	tehrathum	13	13	galeshwor adarsha ma ebs
21693	21693	21693	3	setishila	tehrathuma	phakchamara melavote	tehrathum	13	13	galeshwor
21694	21694	21694	3	lakshmi	samkhuvasabha	kha.ndabari	sankhuwasabha	9	9	galkot
21695	21695	21695	1	kailasha	samkhuvasabha	pava	sankhuwasabha	9	9	galkot bed bedanga vidhyashram
21696	21696	21696	1	shri ra du	siraha		siraha	19	19	galkot english
21697	21697	21697	1	brri jha	siraha	mada	siraha	19	19	galkot modernized academy
21698	21698	21698	0	ra	dhanusha	gotha koyalapura	dhanusha	20	20	galkot
21699	21699	21699	0	thade	makavanapura		makwanpur	28	28	galuwa dhandakarka
21700	21700	21700	1	mu ga sha ra ja	sarlahi		sarlahi	18	18	galyang bhupu sainik ebs
21701	21701	21701	1	dipa narayana adarsha	parsa		parsa	15	15	ganatantra
21702	21702	21702	0	pravi	kapilabastu	narainapura	kapilbastu	47	47	ganatantra
21703	21703	21703	0	kalika	mugu		mugu	65	65	gandaki adarsha
21704	21704	21704	0	pravi	mugu	bumcha	mugu	65	65	gandaki
21705	21705	21705	0	mahendra	bajha~na		bajhang	71	71	gandaki
21706	21706	21706	0	pravi	baitadi	thamu	baitadi	70	70	gandaki
21707	21707	21707	1	mavi	shahida	chakra janata	siraha	19	19	gandaki ebs
21708	21708	21708	1	golmeshvara	dolakha	tamakoshi	dolakha	32	32	gandaki education foundation ma ebs
21709	21709	21709	1	nepala rashtriya	parsa	barva chotaili	parsa	15	15	gandaki ebs
21710	21710	21710	1	sundi	rupandehi		rupandehi	49	49	gandaki
21711	21711	21711	0	phuli~nigari	lamaju~na		lamjung	39	39	gandaki
21712	21712	21712	1	balmikeshvara	bhaktapura	cha.ngunarayana na pa	bhaktapur	24	24	gandaki ma boardind vi
21713	21713	21713	0	durga	mora~na		morang	6	6	gandaki
21714	21714	21714	2	janata	bara	kakadi parasauna	bara	16	16	ganes devi
21715	21715	21715	1	jivana jyoti	rolpa	deulatakura	rolpa	55	55	ganesh  pulachour
21716	21716	21716	0	jagadamba	baitadi	kalauna	baitadi	70	70	ganesh
21717	21717	21717	0	pravi	sarlahi	pakadigotha vishnu ga pa	sarlahi	18	18	ganesh
21718	21718	21718	0	pravi	kankai		kaski	38	38	ganesh
21719	21719	21719	2	adarsha	parsa		parsa	15	15	ganesh devi
21720	21720	21720	1	janashakti	rautahata	gaidatara	rautahat	17	17	ganesh int ebs
21721	21721	21721	0	pashupati	kaski		kaski	38	38	ganesh malika
21722	21722	21722	3	amarajyoti	pashchima	sanibheri sallichaura rukuma	rukum paschim	68	68	ganesh man smriti
21723	21723	21723	0	janani	mora		morang	6	6	ganesh
21724	21724	21724	1	ma~njushri shishu batika	bardiya	madhuvana na pa	bardiya	58	58	ganesh
21725	21725	21725	2	nimavi	ba.nke	jogagaum	banke	57	57	ganesh
21726	21726	21726	0	tinaghora	parbata		parbat	44	44	ganesh
21727	21727	21727	0	pa~ncha kanya	bhojapura	amachoka	bhojpur	1	1	ganesh
21728	21728	21728	3	nepala rashtriya	bara	uchidiha	bara	16	16	ganesh
21729	21729	21729	2	litu~n mamgala sthana	gulmi	litu~na	gulmi	51	51	ganesh
21730	21730	21730	0	valajyoti	ilama		ilam	3	3	ganesh
21731	21731	21731	0	kaligandaki	parbata		parbat	44	44	ganesh
21732	21732	21732	1	ma pra	parsa	vagahi	parsa	15	15	ganesh
21733	21733	21733	1	nepala ra	bara	kalaiya	bara	16	16	ganesh
21734	21734	21734	0	jana jagrriti	kaski		kaski	38	38	ganesh
21735	21735	21735	3	shaligrama	musta~na		mustang	41	41	ganeshwor
21736	21736	21736	0	mathura	mahottari	phulahatta	mahottari	22	22	ganga
21737	21737	21737	0	shahida smrriti	ilama		ilam	3	3	ganga
21738	21738	21738	3	nepala rashtiya	bara	musahari	bara	16	16	ganga
21739	21739	21739	1	maipokhari samskrrita	ilama		ilam	3	3	ganga dharma
21740	21740	21740	2	gogane majuva	bajura		bajura	72	72	ganga jamuna jmuna
21741	21741	21741	0	sahakala	khota~na		khotang	5	5	ganga milan
21742	21742	21742	3	ghurju~nga	kaski		kaski	38	38	ganga
21743	21743	21743	1	ka.nku	solukhumvu	bhedachaura	solukhumbu	10	10	gangalal
21744	21744	21744	1	doramari	jhapa	gauradaha na pa	jhapa	4	4	gangapurna academy
21745	21745	21745	0	navachetana	gorakha	siranachoka	gorkha	37	37	garahaun kalika
21746	21746	21746	1	bageshvari	dhadi~na	baireni bajara	dhading	31	31	garahaun kalika ecd
21747	21747	21747	3	sarvajanika rashtriya	sunasari		sunsari	11	11	garima awasiya
21748	21748	21748	1	punarvasa janata	ka~nchanapura		kanchanpur	77	77	garima ebs
21749	21749	21749	0	nepala rashtriya	parsa	bhisva viragamja	parsa	15	15	gau bom basta
21750	21750	21750	3	hanumanadatta vishvanatha janata sa	mahottari	manarashisava na pa	mahottari	22	22	gauda
21751	21751	21751	0	pravi	visanapura		kanchanpur	77	77	gaudi gaumukhi
21752	21752	21752	3	shishuraksha	sa~nkhuvasabha		sankhuwasabha	9	9	gaumati
21753	21753	21753	0	makpalu~na	samkhuvasabha		sankhuwasabha	9	9	gaun pharka
21754	21754	21754	0	pam~nchakanya	khamli~nga		okhaldhunga	7	7	gaun pharka
21755	21755	21755	0	pravi	sarlahi	rohuva	sarlahi	18	18	gaun pharka basic shool
21756	21756	21756	1	lakshmi	siraha	lakshmipura	siraha	19	19	gaun pharka janahit  v
21757	21757	21757	0	vishva jyoti	kaski		kaski	38	38	gaun pharka
21758	21758	21758	2	janata	jajarakota		jajarkot	62	62	gaunpharka
21759	21759	21759	0	deveshvari	tanahu.n.n		tanahun	46	46	gaunpharkodaya
21760	21760	21760	3	sthanika	gorakha		gorkha	37	37	gaurab academy
21761	21761	21761	0	devi sthana	gorkha		gorkha	37	37	gaurav
21762	21762	21762	2	vindhavasini	gorakha		gorkha	37	37	gauri
21763	21763	21763	1	pavlika vya	sunasari		sunsari	11	11	gauri shankar
21764	21764	21764	2	nepala rashtiraya	bara	jamuniya	bara	16	16	gauri shankar
21765	21765	21765	1	da.ndakharka	dolakha	da.ndakharka	dolakha	32	32	gauri shankar multiple campus
21766	21766	21766	0	akala	kaski		kaski	38	38	gauri shankar
21767	21767	21767	0	buddha	mathurapura		bhaktapur	24	24	gauri shankar
21768	21768	21768	1	nepala rashtriya	bara	kalaiya u ma na pa	bara	16	16	gauri shankar
21769	21769	21769	1	mahaveni padama	parsa	pokhariya	parsa	15	15	gauri shankar  basantapur
21770	21770	21770	1	harpanakota	kaski	bhadauretamagi	kaski	38	38	gauri shankar
21771	21771	21771	1	janata	sarlahi	ramanagara hirapura	sarlahi	18	18	"gaurishankar community bal bikash kendra"""
21772	21772	21772	0	gurjidada.n	sindhuli		sindhuli	35	35	gaurishankar manilal
21773	21773	21773	0	pravi	dhanusha	ichchapura	dhanusha	20	20	gaurishankar primari vi damphaghera
21774	21774	21774	1	shri	dhanusha	digamvarapura ji	dhanusha	20	20	gautam
21775	21775	21775	3	mahendrapriya	sindhupalchoka		sindhupalchok	27	27	gautam
21776	21776	21776	1	chandra jyoti	solukhumbu		solukhumbu	10	10	gayatri
21777	21777	21777	3	janahita	rupandehi	mayadevi ga pa	rupandehi	49	49	genius gorkha ebs
21778	21778	21778	3	siddheshvara	arghakha.nchi	pokharathoka	arghakhanchi	50	50	ghaderi khola babike
21779	21779	21779	3	simhabahini	tehrathuma	phedapa	tehrathum	13	13	ghale uttar kanya
21780	21780	21780	0	lakshmi	mora	jamuva	morang	6	6	ghami
21781	21781	21781	0	nepala rashtiraya	kamchanapura		kanchanpur	77	77	ghante
21782	21782	21782	3	rashtriya	chitavana	divanagara madi	chitwan	29	29	ghara
21783	21783	21783	0	mahakali	ardhakha.nchi	survakhatu	arghakhanchi	50	50	gharamdi
21784	21784	21784	0	kavilasa	doti	savakhola	doti	75	75	ghatan acadamy
21785	21785	21785	3	yuvavarsha	baitadi	shivanatha	baitadi	70	70	ghatbesi
21786	21786	21786	3	belaka	udayapura		udayapur	14	14	ghiring mother land vi
21787	21787	21787	0	shrirama	kailali	godavari	kailali	76	76	ghoshakhani
21788	21788	21788	3	shiva	kailali		kailali	76	76	ghumte
21789	21789	21789	0	setidevi	dolakha		dolakha	32	32	ghurdada
21790	21790	21790	0	samskrrita	mora~na		morang	6	6	ghurjung
21791	21791	21791	1	virendra	mora~na	jhorahata	morang	6	6	ghurunga
21792	21792	21792	3	sarasvati	jumla		jumla	63	63	ghurunkha
21793	21793	21793	3	sarasvati	kaski	rupa ga pa	kaski	38	38	ghyaru
21794	21794	21794	0	shri	rautahata	bairaganiya.n	rautahat	17	17	giddeshwor
21795	21795	21795	1	malika	humla		humla	61	61	ginchaur public ebs
21796	21796	21796	0	pravi	rukum	vichakatiya	rukum purba	56	56	global bal batika montessori
21797	21797	21797	3	ne ra sitarama mahato	parsa	bhauratara	parsa	15	15	global children's academy
21798	21798	21798	0	ne ra	mahesapura	shishava	makwanpur	28	28	global collegiate vi
21799	21799	21799	1	tripurasundari	achama	vi shrikota	achham	69	69	global vision ebs
21800	21800	21800	0	vukimalika	kalikota		kalikot	64	64	gogan
