school_id	school_transliterated	school_1_transliterated	School_level_transliterated	School_name_transliterated	Location_transliterated	Potential_district_transliterated	Location_1_transliterated
21633	birata bahira madhyamika vidyalaya viratanagara, mora~na	virata bahira mavi viratanagara mora~na	mavi	virata bahira	viratanagara mora~na	mora~na	viratanagara
21634	mandali madhyamika vidyalaya, siranachoka, gorakha	mandali mavi siranachoka gorakha	mavi	mandali	siranachoka gorakha	gorakha	siranachoka
21635	shikshajyoti adharabhuta vidyalaya, mora~na	shikshajyoti avi mora~na	avi	shikshajyoti	mora~na	mora~na	
21636	jalpashvari u॰ madhyamika vidhalaya babare, dolakha	jalpashvari mavi babare dolakha	mavi	jalpashvari	babare dolakha	dolakha	babare
21637	maheshvari madhyamika vidhalaya, yaphu	maheshvari mavi yaphu	mavi	maheshvari	yaphu	yaphu	
21638	sarvajanika prathamika vidhalaya, darvesha-9, maera~na	sarvajanika pravi darvesha maera~na	pravi	sarvajanika	darvesha maera~na	maera~na	darvesha
21639	rajarani nimna madhyamika vidhalaya, samkhuvasabha	rajarani nimavi samkhuvasabha	nimavi	rajarani	samkhuvasabha	samkhuvasabha	
21640	siddartha prathamika vidyalaya, samkhuvasabha	siddartha pravi samkhuvasabha	pravi	siddartha	samkhuvasabha	samkhuvasabha	
21641	sa~nakhuva adharabhuta vidyalaya sa~nakhuvasabha	sa~nakhuva avi sa~nakhuvasabha	avi	sa~nakhuva	sa~nakhuvasabha	sa~nakhuvasabha	
21642	nigashe pra vi, dolakha	nigashe pravi dolakha	pravi	nigashe	dolakha	dolakha	
21643	ajadi ma॰vi॰ virauta, dolakha	ajadi mavi virauta dolakha	mavi	ajadi	virauta dolakha	dolakha	virauta
21644	siddhakali adharabhuta vidyalaya rapsa bhotakhola ga॰pa॰, samkhuvasabha	siddhakali avi rapsa bhotakhola ga pa samkhuvasabha	avi	siddhakali	rapsa bhotakhola ga pa samkhuvasabha	samkhuvasabha	rapsa bhotakhola ga pa
21645	suryodaya adharabhuta vidyalaya dolakha	suryodaya avi dolakha	avi	suryodaya	dolakha	dolakha	
21646	sarasvati adharabhuta vidyalaya, dolakha	sarasvati avi dolakha	avi	sarasvati	dolakha	dolakha	
21647	jalpa devi prathamika vidhalaya dolakha	jalpa devi pravi dolakha	pravi	jalpa devi	dolakha	dolakha	
21648	vana ma॰ vi॰, samkhuvasabha	vana mavi samkhuvasabha	mavi	vana	samkhuvasabha	samkhuvasabha	
21649	jalapadevi adharabhuta vidyalaya, tehrathuma	jalapadevi avi tehrathuma	avi	jalapadevi	tehrathuma	tehrathuma	
21650	kharsu adharabhuta vidyalaya samkhuvasabha	kharsu avi samkhuvasabha	avi	kharsu	samkhuvasabha	samkhuvasabha	
21651	sharada prathamika vidyalaya barala, salyana	sharada pravi barala salyana	pravi	sharada	barala salyana	salyana	barala
21652	mayura nepala rashtiya madhyamika vidyalaya bardiya	mayura nepala rashtiya mavi bardiya	mavi	mayura nepala rashtiya	bardiya	bardiya	
21653	shri kali~nchoka madhyamika vidyalaya, charikota, dolakha	shri kali~nchoka mavi charikota dolakha	mavi	shri kali~nchoka	charikota dolakha	dolakha	charikota
21654	oira~nga adharabhuta vidyalaya, oira~nga, samkhuvasabha	oira~nga avi oira~nga samkhuvasabha	avi	oira~nga	oira~nga samkhuvasabha	samkhuvasabha	oira~nga
21655	manashanta prathamika vidhalaya, nunadhaki	manashanta pravi nunadhaki	pravi	manashanta	nunadhaki	nunadhaki	
21656	bhimeshvavari nimna madhyamika vidhalaya, ranivasa bhojapura	bhimeshvavari nimavi ranivasa bhojapura	nimavi	bhimeshvavari	ranivasa bhojapura	bhojapura	ranivasa
21657	loka kalyanakari adharabhuta vidyalaya, mora~na	loka kalyanakari avi mora~na	avi	loka kalyanakari	mora~na	mora~na	
21658	jalapa madhyamika vidyalaya, didi~na, samkhuvasabha	jalapa mavi didi~na samkhuvasabha	mavi	jalapa	didi~na samkhuvasabha	samkhuvasabha	didi~na
21659	mahedra pra॰vi, mora	mahedra pravi mora	pravi	mahedra	mora	mora	
21660	tribhuvana madhyamika vidyalaya, gohigada, vaviyavirta, mora~na	tribhuvana mavi gohigada vaviyavirta mora~na	mavi	tribhuvana	gohigada vaviyavirta mora~na	mora~na	gohigada vaviyavirta
21661	vaumdeshvara madhyamika vidyalaya, tokha, kathamadom	vaumdeshvara mavi tokha kathamadom	mavi	vaumdeshvara	tokha kathamadom	kathamadom	tokha
21662	prabhahari mah vih, udayapura	prabhahari mavi udayapura	mavi	prabhahari	udayapura	udayapura	
21663	ardasha ni ma vi, udayapura	ardasha nimavi udayapura	nimavi	ardasha	udayapura	udayapura	
21664	vishnu prathamika vidhalaya viratanagara, mora~na	vishnu pravi viratanagara mora~na	pravi	vishnu	viratanagara mora~na	mora~na	viratanagara
21665	rama janaki pra॰ vi॰, mora	rama janaki pravi mora	pravi	rama janaki	mora	mora	
21666	himalaya nimna madhyamika vidyalaya, itahara -8, mora~na	himalaya nimavi itahara mora~na	nimavi	himalaya	itahara mora~na	mora~na	itahara
21667	nepala rashtriya prathamika vidyalaya, ramapurva, bara	nepala rashtriya pravi ramapurva bara	pravi	nepala rashtriya	ramapurva bara	bara	ramapurva
21668	pakali ni॰ma॰vi॰, sunasari	pakali nimavi sunasari	nimavi	pakali	sunasari	sunasari	
21669	mahalakshmi prathamika vidhalaya gorakha	mahalakshmi pravi gorakha	pravi	mahalakshmi	gorakha	gorakha	
21670	goganapani madhyamika vidhalaya, dhadi~na	goganapani mavi dhadi~na	mavi	goganapani	dhadi~na	dhadi~na	
21671	bala shiksha madhyamika vidyalaya, mamkha, sindhupalchoka	bala shiksha mavi mamkha sindhupalchoka	mavi	bala shiksha	mamkha sindhupalchoka	sindhupalchoka	mamkha
21672	pra॰vi॰ piragau.n.a, da~na	pravi piragau.n.a da~na	pravi	pravi	piragau.n.a da~na	da~na	piragau.n.a
21673	bhanubhakta prathamika vidyalaya, jukepani manebha~njya~na, bhojapura	bhanubhakta pravi jukepani manebha~njya~na bhojapura	pravi	bhanubhakta	jukepani manebha~njya~na bhojapura	bhojapura	jukepani manebha~njya~na
21674	damodara ni ma vi, dhanakuta	damodara nimavi dhanakuta	nimavi	damodara	dhanakuta	dhanakuta	
21675	shri pra॰vi leti, mora	shri pravi leti mora	pravi	shri	leti mora	mora	leti
21676	jorapati madhyamika vidyalaya, bhaktapura	jorapati mavi bhaktapura	mavi	jorapati	bhaktapura	bhaktapura	
21677	va.njhogau madhyamika vidhalaya chulachuli ilama	va.njhogamavi chulachuli ilama	mavi	va.njhoga	chulachuli ilama	ilama	chulachuli
21678	rajeshvari pra॰vi॰, tapleju~na	rajeshvari pravi tapleju~na	pravi	rajeshvari	tapleju~na	tapleju~na	
21679	ne॰ra॰ pra॰vi jagannathapura, parsa	ne ra pravi jagannathapura parsa	pravi	ne ra	jagannathapura parsa	parsa	jagannathapura
21680	pablika u॰ madhyamika vidyalaya banigama mora~na	pablika mavi banigama mora~na	mavi	pablika	banigama mora~na	mora~na	banigama
21681	mahendra nimna madhyamika vidhalaya, kudheli mora~na	mahendra nimavi kudheli mora~na	nimavi	mahendra	kudheli mora~na	mora~na	kudheli
21682	sharada madhyamika vidyalaya, chainapura na॰pa॰, samkhuvasabha	sharada mavi chainapura na pa samkhuvasabha	mavi	sharada	chainapura na pa samkhuvasabha	samkhuvasabha	chainapura na pa
21683	baphi keata ma vi, rukuma	baphi keata mavi rukuma	mavi	baphi keata	rukuma	rukuma	
21684	adharabhuta vidyalaya naya.ndha.nka, rukuma	avi naya.ndha.nka rukuma	avi	avi	naya.ndha.nka rukuma	rukuma	naya.ndha.nka
21685	shri madhyamika vidhalaya pashupatinagara, mahottari	shri mavi pashupatinagara mahottari	mavi	shri	pashupatinagara mahottari	mahottari	pashupatinagara
21686	vidyodaya madhyamika vidyalaya, bhojapura	vidyodaya mavi bhojapura	mavi	vidyodaya	bhojapura	bhojapura	
21687	shiddheshvari pra vi, sunasari	shiddheshvari pravi sunasari	pravi	shiddheshvari	sunasari	sunasari	
21688	janata madhyamika vidyalaya giddha-belapatti, dhanusha	janata mavi giddha belapatti dhanusha	mavi	janata	giddha belapatti dhanusha	dhanusha	giddha belapatti
21689	vishnu adharabhuta vidyalaya, gorakha	vishnu avi gorakha	avi	vishnu	gorakha	gorakha	
21690	adharabhuta vidyalaya, ba.nke	avi ba.nke	avi	avi	ba.nke	ba.nke	
21691	janaseva prathamika vidhalaya, arghatosha	janaseva pravi arghatosha	pravi	janaseva	arghatosha	arghatosha	
21692	semara ma॰vi॰, rupandehi	semara mavi rupandehi	mavi	semara	rupandehi	rupandehi	
21693	jana jyoti u॰ madhyamika vidhalaya, rupandehi	jana jyoti mavi rupandehi	mavi	jana jyoti	rupandehi	rupandehi	
21694	ni ma vi, kalikota	nimavi kalikota	nimavi	nimavi	kalikota	kalikota	
21695	dhuagaum ni॰ma॰vi phinama, gorkha	dhuagaum nimavi phinama gorkha	nimavi	dhuagaum	phinama gorkha	gorkha	phinama
21696	kalika adharabhuta vidyalaya, hetauda, makavanapura	kalika avi hetauda makavanapura	avi	kalika	hetauda makavanapura	makavanapura	hetauda
21697	akala ni॰ma॰vi, gorkha	akala nimavi gorkha	nimavi	akala	gorkha	gorkha	
21698	harmana mainara madhyamika vidyalaya sanothimi, bhaktapura	harmana mainara mavi sanothimi bhaktapura	mavi	harmana mainara	sanothimi bhaktapura	bhaktapura	sanothimi
21699	pra॰vi॰ savari kota, da~na	pravi savari kota da~na	pravi	pravi	savari kota da~na	da~na	savari kota
21700	ne॰na prathamika vidyalaya chalki vijalapura mahottari	ne na pravi chalki vijalapura mahottari	pravi	ne na	chalki vijalapura mahottari	mahottari	chalki vijalapura
21701	netrajyoti madhyamika vidyalaya saunahava, kapilavastu	netrajyoti mavi saunahava kapilavastu	mavi	netrajyoti	saunahava kapilavastu	kapilavastu	saunahava
21702	lakshmidevi pra॰vi voli~na, gorkha	lakshmidevi pravi voli~na gorkha	pravi	lakshmidevi	voli~na gorkha	gorkha	voli~na
21703	pra॰vi॰dheka, mahottari	pravi dheka mahottari	pravi	pravi	dheka mahottari	mahottari	dheka
21704	sarasvati adharabhuta vidyalaya, dhu~ngesaghu, tapleju~na	sarasvati avi dhu~ngesaghu tapleju~na	avi	sarasvati	dhu~ngesaghu tapleju~na	tapleju~na	dhu~ngesaghu
21705	shailu~ngeshvari nimna madhyamika vidhalaya, shailu~ngeshvara-4, dolakha	shailu~ngeshvari nimavi shailu~ngeshvara dolakha	nimavi	shailu~ngeshvari	shailu~ngeshvara dolakha	dolakha	shailu~ngeshvara
21706	jala kanya pra॰vi॰, ilama	jala kanya pravi ilama	pravi	jala kanya	ilama	ilama	
21707	kalika prathamika vidyalaya, simju~nga, gorakha	kalika pravi simju~nga gorakha	pravi	kalika	simju~nga gorakha	gorakha	simju~nga
21708	sunipipalachaura madhyamika vidyalaya, suveda, bajha~na	sunipipalachaura mavi suveda bajha~na	mavi	sunipipalachaura	suveda bajha~na	bajha~na	suveda
21709	vinaa pra vi, khota~na	vinaa pravi khota~na	pravi	vinaa	khota~na	khota~na	
21710	pra॰vi॰ harechinda, ramechapa	pravi harechinda ramechapa	pravi	pravi	harechinda ramechapa	ramechapa	harechinda
21711	gorakha ma॰vi, kapilabastu	gorakha mavi kapilabastu	mavi	gorakha	kapilabastu	kapilabastu	
21712	kali devi pra vi darkha, dolakha	kali devi pravi darkha dolakha	pravi	kali devi	darkha dolakha	dolakha	darkha
21713	baudhidevi pra bi, rautahata	baudhidevi pravi rautahata	pravi	baudhidevi	rautahata	rautahata	
21714	shri prathamika vidyalaya, karkacha karmaiya, rautahata	shri pravi karkacha karmaiya rautahata	pravi	shri	karkacha karmaiya rautahata	rautahata	karkacha karmaiya
21715	janata prathamika vidhalaya, jalukeni, sindhuli	janata pravi jalukeni sindhuli	pravi	janata	jalukeni sindhuli	sindhuli	jalukeni
21716	janaseva ma॰vi॰ inava, sarlahi	janaseva mavi inava sarlahi	mavi	janaseva	inava sarlahi	sarlahi	inava
21717	ne ra adharabhuta vidyalaya, parsa	ne ra avi parsa	avi	ne ra	parsa	parsa	
21718	jana seva prathamika vidyalaya, jagaranathapura sira, parsa	jana seva pravi jagaranathapura sira parsa	pravi	jana seva	jagaranathapura sira parsa	parsa	jagaranathapura sira
21719	rashtriya adharabhuta vidyalaya deujara, chitavana	rashtriya avi deujara chitavana	avi	rashtriya	deujara chitavana	chitavana	deujara
21720	janata adharabhuta vidyalaya sahasaula, ramagopalapura, mahottari	janata avi sahasaula ramagopalapura mahottari	avi	janata	sahasaula ramagopalapura mahottari	mahottari	sahasaula ramagopalapura
21721	ramgha pra vi, gulmi	ramgha pravi gulmi	pravi	ramgha	gulmi	gulmi	
21722	madhyamika vidyalaya mahammadapura, garuda, rautahata	mavi mahammadapura garuda rautahata	mavi	mavi	mahammadapura garuda rautahata	rautahata	mahammadapura garuda
21723	ma bi gaura, rautahata	mavi gaura rautahata	mavi	mavi	gaura rautahata	rautahata	gaura
21724	ma vi basatapura, rautahata	mavi basatapura rautahata	mavi	mavi	basatapura rautahata	rautahata	basatapura
21725	krrishna madhyamika vidyalaya, rautahata	krrishna mavi rautahata	mavi	krrishna	rautahata	rautahata	
21726	ra॰ ni॰ ma॰ vi॰ sakhuva bajara, dhanusha	ra nimavi sakhuva bajara dhanusha	nimavi	ra	sakhuva bajara dhanusha	dhanusha	sakhuva bajara
21727	vidhajyoti prathamika vidhalaya, jamuni, bardiya	vidhajyoti pravi jamuni bardiya	pravi	vidhajyoti	jamuni bardiya	bardiya	jamuni
21728	pra vi pipara gausha, rautahata	pravi pipara gausha rautahata	pravi	pravi	pipara gausha rautahata	rautahata	pipara gausha
21729	ra॰ pra॰ bi॰, kisana nagara	ra pravi kisana nagara	pravi	ra	kisana nagara	nagara	kisana
21730	pashupatinatha prathamika vidhalaya, bhavanipura, parsa	pashupatinatha pravi bhavanipura parsa	pravi	pashupatinatha	bhavanipura parsa	parsa	bhavanipura
21731	khatamandira adharabhuta vidyalaya, udayapura	khatamandira avi udayapura	avi	khatamandira	udayapura	udayapura	
21732	kubhinde prahvih, udayapura	kubhinde pravi udayapura	pravi	kubhinde	udayapura	udayapura	
21733	buddha adharabhuta vidyalaya, sundaraharaimcha, na॰pa॰, mora~na	buddha avi sundaraharaimcha na pa mora~na	avi	buddha	sundaraharaimcha na pa mora~na	mora~na	sundaraharaimcha na pa
21734	mahendra madhyamika vidhalaya, paurai -7 rautahata	mahendra mavi paurai rautahata	mavi	mahendra	paurai rautahata	rautahata	paurai
21735	ma॰ vi॰ mulachari bhimana, dhanusha	mavi mulachari bhimana dhanusha	mavi	mavi	mulachari bhimana dhanusha	dhanusha	mulachari bhimana
21736	pra vi karkacha 5, rautahata	pravi karkacha rautahata	pravi	pravi	karkacha rautahata	rautahata	karkacha
21737	pra vi inarava kha, rautahata	pravi inarava kha rautahata	pravi	pravi	inarava kha rautahata	rautahata	inarava kha
21738	ne॰ ra॰ ni॰ ma॰ vi, parsa	ne ra nimavi parsa	nimavi	ne ra	parsa	parsa	
21739	pamcha adharabhuta vidyalaya chetanagara virta, chandrapura, rautahata	pamcha avi chetanagara virta chandrapura rautahata	avi	pamcha	chetanagara virta chandrapura rautahata	rautahata	chetanagara virta chandrapura
21740	madhyamika vidhalaya sa॰bishramapura, rautahata	mavi sa vishramapura rautahata	mavi	mavi	sa vishramapura rautahata	rautahata	sa vishramapura
21741	prathamika vidyalaya shivanagara, rautahata	pravi shivanagara rautahata	pravi	pravi	shivanagara rautahata	rautahata	shivanagara
21742	vindeshvari ni॰ma॰vi॰, navalaparasi	vindeshvari nimavi navalaparasi	nimavi	vindeshvari	navalaparasi	navalaparasi	
21743	pra॰ vi॰ malladehi, baitadi	pravi malladehi baitadi	pravi	pravi	malladehi baitadi	baitadi	malladehi
21744	ra॰ madhyamika vidhalaya, bhaise -6 makavanapura	ra mavi bhaise makavanapura	mavi	ra	bhaise makavanapura	makavanapura	bhaise
21745	kalika madhyamika vidyalaya banavahuari, rautahata	kalika mavi banavahuari rautahata	mavi	kalika	banavahuari rautahata	rautahata	banavahuari
21746	raghobaba adharabhuta vidyalaya, dhanusha	raghobaba avi dhanusha	avi	raghobaba	dhanusha	dhanusha	
21747	shri prathamika vidhalaya, sarvaiya, pipara, rautahata	shri pravi sarvaiya pipara rautahata	pravi	shri	sarvaiya pipara rautahata	rautahata	sarvaiya pipara
21748	nepala rashtriya adharabhuta vidyalaya, karaiyamai ga॰pa॰, bara	nepala rashtriya avi karaiyamai ga pa bara	avi	nepala rashtriya	karaiyamai ga pa bara	bara	karaiyamai ga pa
21749	madhyamika vidyalaya chikana jetharahiya, rautahata	mavi chikana jetharahiya rautahata	mavi	mavi	chikana jetharahiya rautahata	rautahata	chikana jetharahiya
21750	pra bi dayalapura, rautahata	pravi dayalapura rautahata	pravi	pravi	dayalapura rautahata	rautahata	dayalapura
21751	manohara adharabhuta vidyalaya, cha.ngunarayana na॰pa॰, bhaktapura	manohara avi cha.ngunarayana na pa bhaktapura	avi	manohara	cha.ngunarayana na pa bhaktapura	bhaktapura	cha.ngunarayana na pa
21752	nepala rashtiraya pra॰vi॰ jhurajhura, bara	nepala rashtiraya pravi jhurajhura bara	pravi	nepala rashtiraya	jhurajhura bara	bara	jhurajhura
21753	mahendra nimna madhyamika vidhalaya, rautahata	mahendra nimavi rautahata	nimavi	mahendra	rautahata	rautahata	
21754	prathamika vidhalaya sundarapu chuhadava	pravi sundarapu chuhadava	pravi	pravi	sundarapu chuhadava	chuhadava	sundarapu
21755	madhyamika vidhalaya bishramapura, rautahata	mavi vishramapura rautahata	mavi	mavi	vishramapura rautahata	rautahata	vishramapura
21756	barahi devi prathamika vidyalaya lekharka, sindhuli	barahi devi pravi lekharka sindhuli	pravi	barahi devi	lekharka sindhuli	sindhuli	lekharka
21757	prathamika vidyalaya rajaghata, bhavanipura, sarlahi	pravi rajaghata bhavanipura sarlahi	pravi	pravi	rajaghata bhavanipura sarlahi	sarlahi	rajaghata bhavanipura
21758	phatakashila madhyamika vidyalaya, sindhupalchoka	phatakashila mavi sindhupalchoka	mavi	phatakashila	sindhupalchoka	sindhupalchoka	
21759	chanidadevi pra vi, dolakha	chanidadevi pravi dolakha	pravi	chanidadevi	dolakha	dolakha	
21760	shri madhyamika vidyalaya lakshminiya, rautahata	shri mavi lakshminiya rautahata	mavi	shri	lakshminiya rautahata	rautahata	lakshminiya
21761	pra bi thilalapura, rautahata	pravi thilalapura rautahata	pravi	pravi	thilalapura rautahata	rautahata	thilalapura
21762	namuna simasara adharabhuta vidyalaya, sindhupalchoka	namuna simasara avi sindhupalchoka	avi	namuna simasara	sindhupalchoka	sindhupalchoka	
21763	khiraumle pra॰ vi॰, solukhumbu	khiraumle pravi solukhumbu	pravi	khiraumle	solukhumbu	solukhumbu	
21764	virendra madhyamika vidyalaya, gramathana, mora~na	virendra mavi gramathana mora~na	mavi	virendra	gramathana mora~na	mora~na	gramathana
21765	rashtriya prathamika vidyalaya, banauli, saptari	rashtriya pravi banauli saptari	pravi	rashtriya	banauli saptari	saptari	banauli
21766	madhyamika vidyalaya banauli, mahottari	mavi banauli mahottari	mavi	mavi	banauli mahottari	mahottari	banauli
21767	ramajanaki madhyamika vidyalaya, rautahata	ramajanaki mavi rautahata	mavi	ramajanaki	rautahata	rautahata	
21768	simasa pra॰ vi॰, sindhuli	simasa pravi sindhuli	pravi	simasa	sindhuli	sindhuli	
21769	shri vitesha nimna madhyamika vidyalaya, bharpa~na, jogimara, dhadi~na	shri vitesha nimavi bharpa~na jogimara dhadi~na	nimavi	shri vitesha	bharpa~na jogimara dhadi~na	dhadi~na	bharpa~na jogimara
21770	mukrapadevi madhyamika vidyalaya, sertu~na, dhadi~na	mukrapadevi mavi sertu~na dhadi~na	mavi	mukrapadevi	sertu~na dhadi~na	dhadi~na	sertu~na
21771	shailu~na pra vi, dolakha	shailu~na pravi dolakha	pravi	shailu~na	dolakha	dolakha	
21772	madhyamika vidyalaya, dumariya, rautahata	mavi dumariya rautahata	mavi	mavi	dumariya rautahata	rautahata	dumariya
21773	j~nana vatika madhyamika vidhalaya suvarnapura, parsa	j~nana vatika mavi suvarnapura parsa	mavi	j~nana vatika	suvarnapura parsa	parsa	suvarnapura
21774	megharaja adharabhuta vidyalaya ghachoka, kaski	megharaja avi ghachoka kaski	avi	megharaja	ghachoka kaski	kaski	ghachoka
21775	rama janaki janata prathamika vidyalaya, salemapura -7, sarlahi	rama janaki janata pravi salemapura sarlahi	pravi	rama janaki janata	salemapura sarlahi	sarlahi	salemapura
21776	jana jagrriti prathamika vidyalaya, ghurakauli, sarlahi	jana jagrriti pravi ghurakauli sarlahi	pravi	jana jagrriti	ghurakauli sarlahi	sarlahi	ghurakauli
21777	kolachaura pra॰ vi॰, okhaladhuga	kolachaura pravi okhaladhuga	pravi	kolachaura	okhaladhuga	okhaladhuga	
21778	harihara janata adharabhuta vidyalaya, sarlahi	harihara janata avi sarlahi	avi	harihara janata	sarlahi	sarlahi	
21779	bala gobinda janata madhyamika vidyalaya, pipariya, sarlahi	bala govinda janata mavi pipariya sarlahi	mavi	bala govinda janata	pipariya sarlahi	sarlahi	pipariya
21780	ne॰ra॰ adharabhuta vidyalaya, dhore, parsa	ne ra avi dhore parsa	avi	ne ra	dhore parsa	parsa	dhore
21781	ramajanaki adharabhuta vidyalaya, vagadaha, sarlahi	ramajanaki avi vagadaha sarlahi	avi	ramajanaki	vagadaha sarlahi	sarlahi	vagadaha
21782	pra॰ vi॰ kolhuva, mahottari	pravi kolhuva mahottari	pravi	pravi	kolhuva mahottari	mahottari	kolhuva
21783	balakalyana adharabhuta vidyalaya santapura, rautahata	balakalyana avi santapura rautahata	avi	balakalyana	santapura rautahata	rautahata	santapura
21784	nimna madhyamika vidyalaya khajuri chanha dhanusha	nimavi khajuri chanha dhanusha	nimavi	nimavi	khajuri chanha dhanusha	dhanusha	khajuri chanha
21785	sanyasi adharabhuta vidyalaya sunavarshi, mora~na	sanyasi avi sunavarshi mora~na	avi	sanyasi	sunavarshi mora~na	mora~na	sunavarshi
21786	shri nava jagrriti chandi ni॰ma॰vi, gorkha	shri nava jagrriti chandi nimavi gorkha	nimavi	shri nava jagrriti chandi	gorkha	gorkha	
21787	siddhartha madhyamika vidhalaya viragamja, parsa	siddhartha mavi viragamja parsa	mavi	siddhartha	viragamja parsa	parsa	viragamja
21788	shamkara nepala rashtriya prathamika vidyalaya, bhagavanapura, bara	shamkara nepala rashtriya pravi bhagavanapura bara	pravi	shamkara nepala rashtriya	bhagavanapura bara	bara	bhagavanapura
21789	sa॰mo de॰ ra॰ ra॰ uchcha॰ madhyamika vidhalaya	sa mo de ra ra mavi vi	mavi	sa mo de ra ra	vi	vi	
