school_id,name,location,ward,local_level_id,local_level,district_id,district,province_id,province,old_name1,old_name2,old_name3,modified_name,modified_location,modified_local_level,modified_district,modified_province,modified_old_name1,modified_old_name2,modified_old_name3,school_levels,root_school_name
61501,kala shilla basic school,banjhkot,5.0,299,pachaljharana rural municipality,64,kalikot,6,karnali province,,,,kala shilla avi,banjhkot,pachaljharana rural municipality,kalikot,karnali province,,,,avi,kala shilla
61505,kalasilta basic school,paobada,6.0,240,simkot rural municipality,61,humla,6,karnali province,kalasilta pra v,,,kalasilta avi,paobada,simkot rural municipality,humla,karnali province,kalasilta pravi,,,avi,kalasilta
61509,kalika  basic school,manjau hatsinja,5.0,277,kanakasundari rural municipality,63,jumla,6,karnali province,kalika adhar v,,,kalika avi,manjau hatsinja,kanakasundari rural municipality,jumla,karnali province,kalika avi,,,avi,kalika
61533,kalika basic  school,shiwalaya rural municipality,8.0,257,shibalaya rural municipality,62,jajarkot,6,karnali province,kalika pra v,,,kalika avi,shiwalaya rural municipality,shibalaya rural municipality,jajarkot,karnali province,kalika pravi,,,avi,kalika
61534,kalika basic school,dulinga,7.0,578,banphikot rural municipality,68,rukum paschim,6,karnali province,kalika pra v dulinga,,,kalika avi,dulinga,banphikot rural municipality,rukum paschim,karnali province,kalika pravi dulinga,,,avi,kalika
61535,kalika basic school,lakuridanda,4.0,613,darma rural municipality,66,salyan,6,karnali province,,,,kalika avi,lakuridanda,darma rural municipality,salyan,karnali province,,,,avi,kalika
61542,kalika basic school,kamkhet,11.0,303,tilagupha municipality,64,kalikot,6,karnali province,kalika pra v,,,kalika avi,kamkhet,tilagupha municipality,kalikot,karnali province,kalika pravi,,,avi,kalika
61545,kalika basic school,ramanai kala,3.0,241,tanjakot rural municipality,61,humla,6,karnali province,kalika pra v,,,kalika avi,ramanai kala,tanjakot rural municipality,humla,karnali province,kalika pravi,,,avi,kalika
61575,kalika pra v,panchapuri-5,5.0,733,panchpuri municipality,67,surkhet,6,karnali province,,,,kalika pravi,panchapuri,panchpuri municipality,surkhet,karnali province,,,,pravi,kalika pr
61576,kalika pra v,dhankot,4.0,128,thantikandh rural municipality,59,dailekh,6,karnali province,,,,kalika pravi,dhankot,thantikandh rural municipality,dailekh,karnali province,,,,pravi,kalika pr
61629,kanjirowa basic school,dapu,10.0,202,tripurasundari municipality,60,dolpa,6,karnali province,kanjirowa aadharbhut school,kanjirowa pra v,,kanjirowa avi,dapu,tripurasundari municipality,dolpa,karnali province,kanjirowa avi,kanjirowa pravi,,avi,kanjirowa
61642,karnali basic school,tikharti,9.0,299,pachaljharana rural municipality,64,kalikot,6,karnali province,karnali adharbhut school tikharti,karnali adharbhut vidyalaya,,karnali avi,tikharti,pachaljharana rural municipality,kalikot,karnali province,karnali avi tikharti,karnali avi,,avi,karnali
61658,kasturi adhar v,butingra,8.0,202,tripurasundari municipality,60,dolpa,6,karnali province,,,,kasturi avi,butingra,tripurasundari municipality,dolpa,karnali province,,,,avi,kasturi
61662,kedar nath basic school,bare,4.0,279,sinja rural municipality,63,jumla,6,karnali province,kedar nath basic school bare sinja rm-4 jumla,kedar nath adhar v,,kedar nath avi,bare,sinja rural municipality,jumla,karnali province,kedar nath avi bare sinja r m jumla,kedar nath avi,,avi,kedar nath
61665,khadga devi basic school,"meheltoli, dailekh",3.0,119,bhagawatimai rural municipality,59,dailekh,6,karnali province,"khadga devi basic school meheltoli, bhagawatimai 3","khadka devi aavi bhagawatimai, meheltoli",,khadga devi avi,meheltoli dailekh,bhagawatimai rural municipality,dailekh,karnali province,khadga devi avi meheltoli bhagawatimai,khadka devi avi bhagawatimai meheltoli,,avi,khadga devi
61670,khagendra  basic school,chhatreshwari 6  ranagaun salyan,6.0,612,chhatreshwori rural municipality,66,salyan,6,karnali province,,,,khagendra avi,chhatreshwari ranagaun salyan,chhatreshwori rural municipality,salyan,karnali province,,,,avi,khagendra
61696,kot pra v,sarkegad,2.0,239,sarkegad rural municipality,61,humla,6,karnali province,,,,kot pravi,sarkegad,sarkegad rural municipality,humla,karnali province,,,,pravi,kot pr
61701,krishna basic school,khaharekhola,1.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"krishna primary school, khaharekhola",krishna primary school,krishna pra v kharekhola,krishna avi,khaharekhola,bangad kupinde municipality,salyan,karnali province,krishna pravi khaharekhola,krishna pravi,krishna pravi kharekhola,avi,krishna
61703,krishna basic school,majhakharka,3.0,128,thantikandh rural municipality,59,dailekh,6,karnali province,,,,krishna avi,majhakharka,thantikandh rural municipality,dailekh,karnali province,,,,avi,krishna
61715,krishna sanskrit tatha sadharan secondary school,birendranagar,7.0,728,birendranagar municipality,67,surkhet,6,karnali province,krishna sanskrit tatha sadharan ma vi itram birendranagar surkhet,krishna sanskrit tatha sadharan ma v,,krishna sanskrit tatha sadharan ma vi,birendranagar,birendranagar municipality,surkhet,karnali province,krishna sanskrit tatha sadharan ma vi itram birendranagar surkhet,krishna sanskrit tatha sadharan ma vi,,mavi,krishna sanskrit tatha sadharan ma vi
61730,kupindeshwari basic school,charkhuwa thara,8.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"kupindeshwari primary school, charkhuwa thara",kupindeshwari primary school,kupindeshwori pra v charkhuwa,kupindeshwari avi,charkhuwa thara,bangad kupinde municipality,salyan,karnali province,kupindeshwari pravi charkhuwa thara,kupindeshwari pravi,kupindeshwori pravi charkhuwa,avi,kupindeshwari
61732,lali guras pra v,dhalewajh,8.0,118,aathabis municipality,59,dailekh,6,karnali province,,,,lali guras pravi,dhalewajh,aathabis municipality,dailekh,karnali province,,,,pravi,lali guras pr
61743,laligurans pra v,chaurgaun,1.0,730,chingad rural municipality,67,surkhet,6,karnali province,,,,laligurans pravi,chaurgaun,chingad rural municipality,surkhet,karnali province,,,,pravi,laligurans pr
61839,mahadev  basic school,damri,8.0,300,palata rural municipality,64,kalikot,6,karnali province,mahadev adharvut,,,mahadev avi,damri,palata rural municipality,kalikot,karnali province,mahadev adharvut,,,avi,mahadev
61867,mahadev pra v,jyamichaur,1.0,128,thantikandh rural municipality,59,dailekh,6,karnali province,,,,mahadev pravi,jyamichaur,thantikandh rural municipality,dailekh,karnali province,,,,pravi,mahadev pr
61874,mahadev pra v,ripi,6.0,281,tila rural municipality,63,jumla,6,karnali province,,,,mahadev pravi,ripi,tila rural municipality,jumla,karnali province,,,,pravi,mahadev pr
61877,mahadev pra v,tanjakot,4.0,241,tanjakot rural municipality,61,humla,6,karnali province,,,,mahadev pravi,tanjakot,tanjakot rural municipality,humla,karnali province,,,,pravi,mahadev pr
61906,maharudra aadharbhut,patmara,7.0,278,patrasi rural municipality,63,jumla,6,karnali province,maharudra pra v,,,maharudra a,patmara,patrasi rural municipality,jumla,karnali province,maharudra pravi,,,avi,maharudra a
61912,mahendra adarsha secondary school,bajhakanda,1.0,614,siddha kumakh rural municipality,66,salyan,6,karnali province,mahendra adarsha ma vi,mahendra adarsha ma v,,mahendra adarsha ma vi,bajhakanda,siddha kumakh rural municipality,salyan,karnali province,mahendra adarsha ma vi,mahendra adarsha ma vi,,mavi,mahendra adarsha ma vi
61913,mahendra basic school,salghari,2.0,614,siddha kumakh rural municipality,66,salyan,6,karnali province,mahendra pra v,,,mahendra avi,salghari,siddha kumakh rural municipality,salyan,karnali province,mahendra pravi,,,avi,mahendra
61917,mahendra pra v,ransi,2.0,253,bheri municipality,62,jajarkot,6,karnali province,,,,mahendra pravi,ransi,bheri municipality,jajarkot,karnali province,,,,pravi,mahendra pr
61919,mahendra ratna ma v,hiwalcha,11.0,618,sharada municipality,66,salyan,6,karnali province,mahendra ratna ma v hiwalcha,,,mahendra ratna ma vi,hiwalcha,sharada municipality,salyan,karnali province,mahendra ratna ma vi hiwalcha,,,mavi,mahendra ratna ma vi
61927,mai pra v,gothilekh,5.0,423,khatyad rural municipality,65,mugu,6,karnali province,,,,mai pravi,gothilekh,khatyad rural municipality,mugu,karnali province,,,,pravi,mai pr
61961,malika pra v,bhamwada,2.0,422,chhayanath rara municipality,65,mugu,6,karnali province,,,,malika pravi,bhamwada,chhayanath rara municipality,mugu,karnali province,,,,pravi,malika pr
61983,maltakura pra v,junichade rural municipality,6.0,255,junichande rural municipality,62,jajarkot,6,karnali province,,,,maltakura pravi,junichade rural municipality,junichande rural municipality,jajarkot,karnali province,,,,pravi,maltakura pr
62006,mashta pra v,aathabis,3.0,118,aathabis municipality,59,dailekh,6,karnali province,musta pra v,,,mashta pravi,aathabis,aathabis municipality,dailekh,karnali province,musta pravi,,,pravi,mashta pr
62017,masta dev pra v,talimaip,6.0,255,junichande rural municipality,62,jajarkot,6,karnali province,,,,masta dev pravi,talimaip,junichande rural municipality,jajarkot,karnali province,,,,pravi,masta dev pr
62068,mukota himal pra v,tiling,3.0,200,shey phoksundo rural municipality,60,dolpa,6,karnali province,,,,mukota himal pravi,tiling,shey phoksundo rural municipality,dolpa,karnali province,,,,pravi,mukota himal pr
62072,muna madan pra v,chanchu,4.0,197,jagadulla rural municipality,60,dolpa,6,karnali province,,,,muna madan pravi,chanchu,jagadulla rural municipality,dolpa,karnali province,,,,pravi,muna madan pr
62078,naba jyoti primary school,panchare,11.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"naba jyoti primary school, panchahare",naba jyoti primary school,nawa jyoti pra v pachare,naba jyoti pravi,panchare,bangad kupinde municipality,salyan,karnali province,naba jyoti pravi panchahare,naba jyoti pravi,nawa jyoti pravi pachare,pravi,naba jyoti pr
62092,nainal dev pra v,dhari,6.0,298,naraharinath rural municipality,64,kalikot,6,karnali province,,,,nainal dev pravi,dhari,naraharinath rural municipality,kalikot,karnali province,,,,pravi,nainal dev pr
62098,namduchhomu basic school,tangin,1.0,238,namkha rural municipality,61,humla,6,karnali province,namduchhomu pra v,namduchomu pra v,,namduchhomu avi,tangin,namkha rural municipality,humla,karnali province,namduchhomu pravi,namduchomu pravi,,avi,namduchhomu
62120,narayan basic school,mulkhola,3.0,612,chhatreshwori rural municipality,66,salyan,6,karnali province,narayan aadharbhut school,,,narayan avi,mulkhola,chhatreshwori rural municipality,salyan,karnali province,narayan avi,,,avi,narayan
62182,ne ra parbat basic school,ghuyalpani,14.0,731,gurbhakot municipality,67,surkhet,6,karnali province,ne ra pra vi ghuyalpani,,,ne ra parbat avi,ghuyalpani,gurbhakot municipality,surkhet,karnali province,ne ra pravi ghuyalpani,,,avi,ne ra parbat
62183,ne ra pra v,kumri,1.0,119,bhagawatimai rural municipality,59,dailekh,6,karnali province,pra v kumri,,,ne ra pravi,kumri,bhagawatimai rural municipality,dailekh,karnali province,pravi kumri,,,pravi,ne ra pr
62226,nepal rashtriya aadharbhut vidyalaya,pauri,9.0,253,bheri municipality,62,jajarkot,6,karnali province,ne ra ni ma v pauri,,,nepal rashtriya avi,pauri,bheri municipality,jajarkot,karnali province,ne ra nimavi pauri,,,avi,nepal rashtriya
62230,nepal rastaya pra v,,6.0,127,naumule rural municipality,59,dailekh,6,karnali province,,,,nepal rastaya pravi,,naumule rural municipality,dailekh,karnali province,,,,pravi,nepal rastaya pr
62242,nepal rastriya basic school,pokhara,3.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"nepal rastriya primary school, pokhara",nepal rastriya primary school,ne ra pra v pokhara,nepal rastriya avi,pokhara,bangad kupinde municipality,salyan,karnali province,nepal rastriya pravi pokhara,nepal rastriya pravi,ne ra pravi pokhara,avi,nepal rastriya
62247,nepal rastriya basic school,"kota,mugu",10.0,422,chhayanath rara municipality,65,mugu,6,karnali province,"ne ra basic school ghattalekh, mugu",,,nepal rastriya avi,kota mugu,chhayanath rara municipality,mugu,karnali province,ne ra avi ghattalekh mugu,,,avi,nepal rastriya
62320,nepal rastriya shibha basic school,bharleni,14.0,731,gurbhakot municipality,67,surkhet,6,karnali province,nepal rastriya shiba pra v bharleni,,,nepal rastriya shibha avi,bharleni,gurbhakot municipality,surkhet,karnali province,nepal rastriya shiba pravi bharleni,,,avi,nepal rastriya shibha
62411,pancha dewal basic school,bhurti,3.0,126,narayan municipality,59,dailekh,6,karnali province,pancha dewal pra v,,,pancha dewal avi,bhurti,narayan municipality,dailekh,karnali province,pancha dewal pravi,,,avi,pancha dewal
62450,pashupati  basic school,rautangaun,8.0,254,chhedagad municipality,62,jajarkot,6,karnali province,,,,pashupati avi,rautangaun,chhedagad municipality,jajarkot,karnali province,,,,avi,pashupati
62473,phokshundo pra v,khadang,2.0,202,tripurasundari municipality,60,dolpa,6,karnali province,,,,phokshundo pravi,khadang,tripurasundari municipality,dolpa,karnali province,,,,pravi,phokshundo pr
62514,prabhakar secondary school,devasthal,1.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"prabhakar secondary school, devasthal",,,prabhakar ma vi,devasthal,bangad kupinde municipality,salyan,karnali province,prabhakar ma vi devasthal,,,mavi,prabhakar ma vi
62567,radha basic school,bhalakharka,6.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"radha basic school, bhalakharka",,,radha avi,bhalakharka,bangad kupinde municipality,salyan,karnali province,radha avi bhalakharka,,,avi,radha
62571,radheshyam secondary,gairagithi,2.0,619,tribeni  rural municipality,66,salyan,6,karnali province,radheshyam ma v,,,radheshyam ma,gairagithi,tribeni rural municipality,salyan,karnali province,radheshyam ma vi,,,mavi,radheshyam ma
62574,raidhunga pra v,raskot,3.0,301,raskot municipality,64,kalikot,6,karnali province,,,,raidhunga pravi,raskot,raskot municipality,kalikot,karnali province,,,,pravi,raidhunga pr
62575,raina devi basic school,narayan municipaliity,11.0,126,narayan municipality,59,dailekh,6,karnali province,rainadevi basic school,,,raina devi avi,narayan municipaliity,narayan municipality,dailekh,karnali province,rainadevi avi,,,avi,raina devi
62596,ramala primary school,"datiwar, jajarkot",3.0,256,kuse rural municipality,62,jajarkot,6,karnali province,ramala primary bidhalaya kushe 3 datiwar,ramala pra v,,ramala pravi,datiwar jajarkot,kuse rural municipality,jajarkot,karnali province,ramala primary bidhalaya kushe datiwar,ramala pravi,,pravi,ramala pr
62607,rara adhar v,octa,8.0,199,mudkechula rural municipality,60,dolpa,6,karnali province,,,,rara avi,octa,mudkechula rural municipality,dolpa,karnali province,,,,avi,rara
62621,rina mokshya pra v,"mundu, mugu",6.0,422,chhayanath rara municipality,65,mugu,6,karnali province,"rina mokshya pra v, mandu",,,rina mokshya pravi,mundu mugu,chhayanath rara municipality,mugu,karnali province,rina mokshya pravi mandu,,,pravi,rina mokshya pr
62636,rupa devi adharbhut vidyalaya,dadakhala,2.0,298,naraharinath rural municipality,64,kalikot,6,karnali province,,,,rupa devi avi,dadakhala,naraharinath rural municipality,kalikot,karnali province,,,,avi,rupa devi
62640,rupakot pra v,bajagada,5.0,276,hima rural municipality,63,jumla,6,karnali province,,,,rupakot pravi,bajagada,hima rural municipality,jumla,karnali province,,,,pravi,rupakot pr
62641,rupelli devi pra v,marchi,7.0,276,hima rural municipality,63,jumla,6,karnali province,rupali devi pra v,,,rupelli devi pravi,marchi,hima rural municipality,jumla,karnali province,rupali devi pravi,,,pravi,rupelli devi pr
62655,sahid dharma bhakta pra v,namdo,4.0,200,shey phoksundo rural municipality,60,dolpa,6,karnali province,,,,sahid dharma bhakta pravi,namdo,shey phoksundo rural municipality,dolpa,karnali province,,,,pravi,sahid dharma bhakta pr
62656,sahid ganga lal basic school,khani,5.0,198,kaike rural municipality,60,dolpa,6,karnali province,sahid ganga lal pra v,,,sahid ganga lal avi,khani,kaike rural municipality,dolpa,karnali province,sahid ganga lal pravi,,,avi,sahid ganga lal
62668,saipal himal secondary school,simkot rm,8.0,240,simkot rural municipality,61,humla,6,karnali province,syapal himal ni ma v,,,saipal himal ma vi,simkot r m,simkot rural municipality,humla,karnali province,syapal himal nimavi,,,mavi,saipal himal ma vi
62694,santi basic school,lamidanda,1.0,298,naraharinath rural municipality,64,kalikot,6,karnali province,santi pra v,,,santi avi,lamidanda,naraharinath rural municipality,kalikot,karnali province,santi pravi,,,avi,santi
62696,santi primary school,chepadi,9.0,118,aathabis municipality,59,dailekh,6,karnali province,,,,santi pravi,chepadi,aathabis municipality,dailekh,karnali province,,,,pravi,santi pr
62698,santoshi basic school,jarikhana,6.0,127,naumule rural municipality,59,dailekh,6,karnali province,santoshi pra v,,,santoshi avi,jarikhana,naumule rural municipality,dailekh,karnali province,santoshi pravi,,,avi,santoshi
