id,school,
27892,"Chilawane Secondary School, Sindhupalchok",
27893,"Patandevi Primary School, Dhamini, Fikkal, Sindhuli",
27894,Thanabhjang Basic School Sindhupalchok,
27895,"Janghattha Secondary School Harnaiya, Rupandehi",
27896,"Birendra Basic School Basantpur, Chitwan",
27897,"Kameshwari Secondary School, Turmakhand District, Achham",
27898,"Champavati Primary School, Lamjung",
27899,Saraswati Primary School Amchok Bhojpur,
27900,Laliguras Secondary School Naumule Dailekh,
27901,"Jaladhar Basic School, Lekhnath District, Kaski",
27902,"Mahankali Primary School, Arun Village, Bhojpur",
27903,"Saurpani Community Memorial Primary School, Warpak Sulikot, Gorkha",
27904,"Janakalyan Basic School, Banke",
27905,"Sallaghari Basic School, Dhading",
27906,"Thumka Primary School, Gandaki Village, Gorkha",
27907,"Janradhika Primary School Ramprasad Village, Bhojpur",
27908,"Chamwa Basic School, Baglung",
27909,"Amar Primary School, Bihunkot Hatia, Baglung",
27910,"Latinath Secondary School Baskot, Shailyashikhar Gokule, Darchula",
27911,"Shambheshwar Basic School, Kavrepalanchok",
27912,"Lal Chandra Basic School, Siraha",
27913,Chhatreshwar Secondary School Doti,
27914,"Brameshwar Primary School, Can Kewalchuli, Sindhuli",
27915,"Bhanudaya Primary School Pungpoong, Deumai, Ilam",
27916,"Bajra Bhairav Primary School, Gorkha",
27917,"Longerche Secondary School, Sindhupalchok",
27918,"Kalika Kaprabhanjyang Basic School Volcano, Dhading",
27919,"Masteshwar Basic School, D.S.N.P., Doti",
27920,"Basic School, Patarasi, Jumla",
27921,"Community Primary School, Jankinagar, Sarlahi",
27922,"Bhavna Primary School, Lamjung",
27923,"Dhusha Basic School, Dhading",
27924,"Bhume Secondary School, Temal District, Sarmatli, Kavrepalanchok",
27925,"Ratna Basic School, Rukum West",
27926,"Krishna Basic School, Virpath, Dupke, Acham",
27927,"Bhume Basic School Weni, Myagdi",
27928,"Dimb Basic School, Chipleti, Myagdi",
27929,"Mukrap Devi Secondary School, Ruvivally, Dhading",
27930,"Basic School, Panchpokhri Thangpal, Sindhupalchok",
27931,"Ghatepu Primary School, Dolakha",
27932,"Shankhyeshwar Basic School, Tamakoshi, Dolakha",
27933,"Balabhadra Basic School, Rasi, Dolpa",
27934,"Mashta Madu Primary School, Dokra, Dailekh",
27935,Gokulganga Basic School Ramechhap,
27936,"Pragati Primary School Bhimad, Tanahun",
27937,"Jalkanya Primary School, Gaerkha",
27938,"Primary School Ramdasi, Rautahat",
27939,"Manebhanjyang Basic School, Gajuri, Dhading",
27940,"Sitla Devi Primary School, Arughat, Gorkha",
27941,"Model Child Development Primary School, Gorkha",
27942,"Mayur Nepal National Basic School, Bardia",
27943,"Tiru Basic School, Rasuwa",
27944,"Mahendra Secondary School, Chyma, Dolakha",
27945,"Public Interest Primary School Gangajali, Saptari",
27946,"Bhotang Devi Secondary School, Sindhupalchok",
27947,"Bhanu Secondary School, Pathari, Kailali",
27948,"Deurali Basic School, Jajarkot",
27949,"Shiksha Vodhani Basic School Hupsekot, BC Nawalparasi",
27950,"Nepal National Sarada Basic School, Nawalparasi, BC",
27951,"Patlepani Basic School, Khoku, Dhankuta",
27952,"Siddha Basic School, Pokhara District, Kaski",
27953,"Basic School Baswitta, Siraha",
27954,"BALKI LOWER SECONDARY SCHOOL, Bhumlichok Gorkha",
27955,"Mahadev Primary School, Tanglichowk, Gorkha",
27956,"Mahadevasthan Basic School, Dhading",
27957,"Suryodaya Primary School Kalinchok, Dolakha",
27958,"Srinagar Secondary School, Sarlahi",
27959,"Bal Bhairav Basic School, Wagmati Village, Lalitpur",
27960,"Saptakanya Primary School, Lamjung",
27961,"Shanti Basic School, Barbardia, Bardia",
27962,BASIC SCHOOL WALANSER GAY SIRHA,
27963,"Budhalaya Basic School Khandadevi, Ramechhap",
27964,"Chandeswari Basic School, Doti",
27965,"Birendra Secondary School, Velagachi, Mahottari",
27966,Mahendra Janata Secondary School West Nawalparasi,
27967,"Secondary School Sri Village, Dang",
27968,"Amduwa Farm Basic School Warju, Sunsari",
27969,Dhaulagiri Basic School Dolpa,
27970,"Buddha Jayanti Primary School Bhanu, Tanahun",
27971,"Sundaradevi Basic School, Sindhupalchok",
27972,"Sri Nepal National Janajyoti Primary School, Satakhani, Surkhet",
27973,"Kali Kumari Primary School, Kavrepalanchok",
27974,"Golmadevi Basic School, Ramechhap",
27975,"Navayuvak Primary School, Bahadurpur, Sarlahi",
27976,"Deurali Basic School, Dolpa",
27977,"Niskot Secondary School, Myagdi",
27978,"Shiv Basic School, Myagdi",
27979,"Sundara Basic School, Myagdi",
27980,"Sarada Basic School, Myagdi",
27981,Dhaulagiri Basic School Myagdi,
27982,"Nepal National Basic School, Mahagadhimai District, Bara",
27983,"Siddhartha Secondary School, Myagdi",
27984,Bhim Secondary School Myagdi,
27985,"Hari Secondary School, Arghakhanchi",
27986,"Panchayat Basic School, Itahari, Sunsari",
27987,"Nepal National Secondary School, Parsa",
27988,"Janajagaran Primary School Sangurigarhi, Dhankuta",
27989,"Jalpadevi Basic School, Acham",
27990,"Thorga Churek Basic School, Rurukshetra District, Gulmi",
27991,"Basic School Tulsipur, Dang",
27992,"Janata Primary School, Phulkahakatti, Siraha",
27993,"Vankali Basic School, Jalvere, Sindhupalchok",
27994,"Mukti Primary School, Amchok, Bhojpur",
27995,"Shiv Shankar Basic School, Dhading",
27996,"Janjyoti Secondary School, Rukum East",
27997,"Nepal National Basic School, Badimali District, Bajura",
27998,"Jamuna Basic School, Solukhumbu",
27999,"Bhimsen Basic School, Gosaikund, Rasuwa",
28000,"Navjyoti Primary School, Nuwakot",
28001,"Birendra Secondary School, Ilam",
28002,"Juneli Basic School Okhre Khena, Bhojpur",
28003,"Gyan Jyoti Primary School, West Nawalparasi",
28004,"Bhagwati Secondary School, Kailali",
28005,"Satyadevi Basic School, Thattikandh, Dailekh",
28006,"Nepal National Secondary School, Badakholi, Surkhet",
28007,"Pashupati Secondary School, Bardia",
28008,"Daneshwar Secondary School, Barakot, Baitadi",
28009,"Divyaswari Basic School, Dolakha",
28010,"Vimsen Primary School, Khaniadanda, Sindhuli",
28011,"Kapileshwar Basic School, Sunkoshi, Sindhuli",
28012,"Primary School Jamjim, Tinpatan, Sindhuli",
28013,"Kakani Devi Primary School, Sindhuli",
28014,"Shri Janavikas Primary School, Lalitpur",
28015,"Youth Year Ganga Basic School, Manhari Village, Makwanpur",
28016,"Lingwa Primary School Laduk, Dolakha",
28017,"Nuwadev Basic School, Zorayal, Doti",
28018,"Vishweshwar Prasad Basic School, Triveni District, Bajura",
28019,"Yuva Shakti Primary School, Bajhang",
28020,"Nirjala Basic School, Tanahun",
28021,"Jeevan Amar Basic School, Lamjung",
28022,"Falah Public School Secondary School Harinagar, Sunsari",
28023,Many secondary schools doti,
28024,"Nava Durga Lower Secondary School, Govt., Gorkha",
28025,"Common Basic School, Rolpa",
28026,"Bhadrashila Primary School, Choprak, Gorkha",
28027,"Ne Ra Primary School Sisneri, Surkhet",
28028,"Parijat Primary School, Hetouda, Makwanpur",
28029,"Chetna Basic School, Myagdi",
28030,"Lakshmi Basic School, Myagdi",
28031,"Syalikhet Basic School, Beni, Ghurepani, Myagdi",
28032,"Navjyoti Primary School, Myagdi",
28033,"Nehra Chandradaya Basic School, Chandrakot, Gulmi",
28034,"Chandika Lal Amar Primary School, Tanahun",
28035,"Saunak Basic School Zorayal, Doti",
28036,"Bhimeshwar Lower Secondary School, Dolakha",
28037,"Pragati Basic School, Ramechhap",
28038,"Deurali Secondary School Putha Uttarganga, Rukum East",
28039,"Baghbhairab Primary School, Panauti, Kavre",
28040,"Prabhat Basic School, Banepa, Kavre",
28041,"Singhdevi Primary School, Dhankuta",
28042,"Shiv Basic School Majhuwa, Sankhuwasabha",
28043,"Azadi Secondary School, Dolakha",
28044,"Rupali Basic School, Swamikartik Khapar Village, Bajura",
28045,"Public Service Basic School, Raghuganga, Myagdi",
28046,"Balodaya Basic School, Myagdi",
28047,"Deepak Secondary School, Veni District, Myagdi",
28048,"Alaknanda Secondary School, Timilsain, Achham",
28049,"Mandali Basic School, Mangala, Myagdi",
28050,"Durgesh Nandani Basic School, Shivraj District, Kapilvastu",
28051,"Dholthan Basic School, Myagdi",
28052,"Nawalpur Basic School Nawalpur, Champadevi, Okhaldhunga",
28053,"Vimsen Basic School, Okhaldhunga",
28054,"Karkaladevi Basic School Talua, Okhaldhunga",
28055,"Primary School Lakshmipur, Purgi, Gadhimai, Rautahat",
28056,"Champadevi Secondary School, Okhaldhunga",
28057,"Jan Adarsh Primary School, Kavrepalanchok",
28058,"Devkota Primary School, Surunga, Tulsibari, Jhapa",
28059,"Holy Secondary School Mechinagar, Jhapa",
28060,"Janata Basic School, Jhule, Dolakha",
28061,"Thumki Primary School, Makwanpur",
28062,"Chandidevi Primary School, Kalinchok, Dolakha",
28063,"Ganesh Basic School Dada Jamir, Darchula",
28064,"Ganga Basic School, Mehele, Taplejung",
28065,"Danda Basic School, Fungling District, Taplejung",
28066,"Malingeni Primary School, Taplejung",
28067,"Durgadevi Primary School, Thaha Napa, Tasar, Makwanpur",
28068,"Basic School Simrhani, Chitwan",
28069,"Janajagruti Basic School, Dharche, Gorkha",
28070,"Mahankal Basic School, Makwanpur",
28071,"Pindeswari Secondary School Gajuri, Dhading",
28072,"Janata Krishna Secondary School, Sandhikhark, Arghakhanchi",
28073,"Mashta Secondary School, Bajhang",
28074,SOS Herman Minor Secondary School Bhaktapur,
28075,"Balbodh Basic School, Salyan",
28076,"Manpower Secondary School Rapti Sonari, Banke",
28077,"Dhruvtara Primary School, Salyan",
28078,"Janaki Secondary School Shivpuri, Nuwakot",
28079,"Gyanodaya Basic School Silichong, Sankhuwasabha",
28080,"Basic School Neta, Salyan",
28081,"Amar Jyoti Basic School, Dhading",
28082,"Bageshwari Basic School Barpak Sulikot, Gorkha",
28083,"Public Welfare Primary School Mahabharata, Kavre",
28084,"Setidevi Basic School, Okhaldhunga",
28085,"Sumitra Basic School, Okhaldhunga",
28086,"Dumbar Bahadur Basic School, Pratappur, West Nawalparasi",
28087,"Vishwakarma Secondary School, Baglung, Kalimati, Baglung",
28088,"Wal Ratna Primary School, Wesishahr, Lower Samdi, Lamjung",
28089,"Rotary Srijana Primary School, Makwanpur",
28090,"Ganesh Basic School, Baruwa, Simpani, Sindhupalchok",
28091,"Saraswati Primary School, West Nawalparasi",
28092,"Bhairav Kali Primary School, Ramechhap",
28093,"Dipendra Basic School Chandraganj Secondary, West Nawalparasi",
28094,"Indravati Primary School, Dolakha",
28095,"Vindhyavasini Basic School, Dolakha",
28096,"Triveni Primary School, Gorkha",
28097,Janata Primary School West Nawalparasi,
28098,Navjyoti Basic School Rukum East,
28099,"Shramik Basic School, Golbazar, Siraha",
28100,"Siddhasthan Primary School, Okhaldhuga",
28101,"Sharda Basic School Myzogmai, Ilam",
28102,"Devi Basic School, Okhaldhunga",
28103,"Kumari Primary School, Kavrepalanchok",
28104,"Basic School, Varahi Birpur, Saptari",
28105,"Ramchandra Primary School, Chaurideurali, Kavrepalanchok",
28106,"Sanomani Siddha Basic School, BC Nawalparasi",
28107,"Bhagwati Basic School, Shikhar, Doti",
28108,"Khapar Primary School, Doti",
28109,"Satyadevi Primary School, Ghiring, Tanahun",
28110,"Kol Danda Basic School, Doti",
28111,Sinhakali Basic School Solukhumvu,
28112,"Mr. Pathale Basic School Solududhakund, Solukhumbu",
28113,"Triveni Secondary School, Gorkha",
28114,"Janjyoti Basic School, Jhapa",
28115,"Child Welfare Secondary School, Palungtar, Gorkha",
28116,"Wikat Basic School Lekhabang, Rukum West",
28117,"Siddhamandali Secondary School Rangsi, Rukum East",
28118,"Harikamal Primary School, Baglung",
28119,"Bhimadarbar Primary School, Bhimapokhara, Baglung",
28120,"Nava Jyoti Secondary School, Salyan",
28121,"Kalika Basic School, Boldefediche, Kavre",
28122,"Devi Secondary School, Changunarayan District, Bhaktapur",
28123,"Bhanubhakta Basic School, Dailekh",
28124,"Jansarvadan Basic School, Mirge, Dolakha",
28125,"Kanyadevi Primary School, Deurali, Gorkha",
28126,"Gulfagad Primary School, Humla",
28127,"Secondary School Chainpur, Dang",
28128,"Basic School Banglachuli, Dang",
28129,"Ratna Primary School Ratanpur Deukhuri, Dang",
28130,"Anup Basic School Belvariya, Kapilbastu",
28131,"Sunali Primary School, Saigha, Damti, Dandagaon, Dang",
28132,"Basic School Rupakot, Dang",
28133,"Lakshmi Basic School Harichar, Dang",
28134,"Basic School Sundbari, Shantinagar Village, Dang",
28135,Chandradaya Primary School West Nawalparasi,
28136,"Sutlung Basic School, Ilam",
28137,"Narainapur Basic School, Narainapur, Rupandehi",
28138,"VP Secondary School Ballinagar, BSU West",
28139,"Mangala Devi Primary School, BC Nawalparasi",
28140,"Rashtra Sevak Basic School Krishnanagar, Kapilvastu",
28141,"Shri Ram Sarna Primary School, Kapilbastu",
28142,"Basic School New Dhaka, Rukum East",
28143,"Chadal Basic School Palchaur, Doti",
28144,"Janata Primary School Bhimad, Tanahun",
28145,"Bal Kalyan Basic School, Rampur District, Palpa",
28146,"Kalika Secondary School, Suryagarhi District, Nuwakot",
28147,"Vijay Primary School Vijayanagar, Bardia",
28148,"Panch Jan Primary School Mainar, Kapilbastu",
28149,"Yadav Secondary School, Nawalparasi",
28150,"Lakshmi Nepal National Primary School Chingad, Surkhet",
28151,"NERA PRIMARY SCHOOL Khodanwa, Banke",
28152,"Secondary School, Gadauli, Khaireni, Sindhuli",
28153,"Tripura Sundari Basic School, Dolakha",
28154,"Manjushree Basic School Shivsatakshi, Jhapa",
28155,"Praja Pragati Basic School, Makwanpur",
28156,"Kuladevi Secondary School, Bajura",
28157,Public Service Secondary School Rukum East,
28158,"Devalingeshwar Secondary School, Vigu District, Dolakha",
28159,"Nepal National Karnali Secondary School, Kailali",
28160,"Bhairam Secondary School, Vidur, Nuwakot",
28161,"Simha Secondary School, Barbardia, Bardia",
28162,Gaidabaz Secondary School Raniwan Dailekh,
28163,"Thani Primary School, Tazhhun",
28164,"Temal Secondary School, Temal, Kavrepalanchok",
28165,"Suryajyoti Basic School, East Nawalparasi",
28166,"Nepal National Basic School, Thapawada, Dailekh",
28167,"Kalidevi Primary School, Bhumlu, Simthali, Kavre",
28168,"Devisthan Basic School, Kavrepalanchok",
28169,"Samaj Kalyana Lower Secondary School, Kavrepalanchok",
28170,"Surya Kiran Basic School, East Nawalparasi",
28171,"National Basic School Dhobauli, Mahottari",
28172,"Pragatisheel Basic School, Tanahun",
28173,"Janhit Lower Secondary School, Rupandehi",
28174,"Baghbhairav Secondary School, Makwanpur",
28175,"Bhirkot Secondary School, Gorkha",
28176,"Balvikash Primary School, Bajhang",
28177,"Jalpa Basic School, Hatuwagadhi, Bhojpur",
28178,Majhigaon Basic School Hill,
28179,"Yuvavarsh Secondary School, Ilam",
28180,Birendra Primary School Jajarkot,
28181,"Shiv Secondary School, S.N.P., Salyan",
28182,"Kailas Basic School, Solukhumbu",
28183,"Watashchuli Primary School, BC Nawalparasi",
28184,Shanti Primary School VSU East Nawalparasi,
28185,"Hoopsekot Janakalyan Basic School, BC Nawalparasi",
28186,"Vidyadevi Primary School Chapahile, Gulmi",
28187,"Marandand Primary School, Gulmi",
28188,Ganeshman Primary School West Nawalparasi,
28189,"Jeevanjyoti Primary School, West Nawalparasi",
28190,Bhanu Basic School West Nawalparasi,
28191,"Shiksha Vodhani Community Primary School, Nawalparasi",
28192,"Melghadi Basic School, Doti",
28193,"National Primary School, Matauna, Dhanusha",
28194,"Yuvavarsha Basic School, Kunthala, Doti",
28195,"Public Service Basic School, Chuli, Dhading",
28196,Jan Ujwal Basic School West Nawalparasi,
28197,"Ram Janki Tindhara Pathshala, Laxmipur Sukhchaina, Sarlahi",
28198,"Dasharath Chandra Basic School, Bansgarhi District, Bardia",
28199,"National Primary School, Dhekha, Mahottari",
28200,"Jayamangala Primary School, Tanahu",
28201,"Maa Bhawani Basic School, Morang",
28202,"Janjyoti Primary School, Rolpa",
28203,"Sundari Devi Basic School, Kailash Village, Makwanpur",
28204,"Janamukhi Basic School, Arghakhanchi",
28205,"Tapovhumi Lower Secondary School, Jajarkot",
28206,"Tapobhoomi Secondary School, Jajarkot",
28207,"Dhanusha Basic School, Haldiwari, Jhapa",
28208,"Vindwasini Primary School, Lamjung",
28209,"Primary School Balganga, Hariwan, Sarlahi",
28210,"Panna Devi Lower Secondary School, Bara",
28211,Virendra Basic School Dailekh,
28212,"Kushma Basic School, Arghakhanchi",
28213,"Yug Jyoti Primary School, West Nawalparasi",
28214,"Singh Bhairab Basic School, Makwanpur",
28215,"Mahalakshmi Basic School, Indrasarovar District, Makwanpur",
28216,"Balkalyan Basic School, V.S. Purva Nawalparasi",
28217,Shanti Park Revati Gaumata Gautam Primary School West Nawalparasi,
28218,"Lamagada Basic School Khaptadchanna, Bajhang",
28219,"Prabhat Basic School, Jaljala, Salyan",
28220,"Panchami Primary School, Dhankuta",
28221,Secondary School West Nawalparasi,
28222,"Buddha Basic School, Humla",
28223,"Gyanjyoti Primary School Baaiya, Makwanpur",
28224,"Budhasubba Primary School Bangurigarhi, Dhankuta",
28225,"Durga Secondary School, Bajo 08 Ilam",
28226,"Nepal National Secondary School Siswamaheshpur, Kalaiya, Bara",
28227,"Sisakhani Secondary School, Baglung",
28228,"Durga Janjyoti Primary School, Bardia",
28229,"Gauri Shankar Mahadev Basic School, Makwanpur",
28230,"Harihar Mandir Basic School, Vasu West Nawalparasi",
28231,"Pragati Secondary School, West Nawalparasi",
28232,"Mahavai Lower Secondary School, Ganeshkot, Gela, Calikot",
28233,"Rajasthal Primary School, Shukla Gandaki, Tanahoon",
28234,"NERA SECONDARY SCHOOL Velwa Dhodharpa, Bara",
28235,"Bal Pedagogical Secondary School, Tanahun",
28236,Shivshakti Basic School Doti,
28237,"Jyoti Secondary School, West Nawalparasi",
28238,"Sat Kanya Primary School, Makwanpur",
28239,"Nepal National Basic School, Sisiadi, Vairiya, Parsa",
28240,"Jai Saraswati Basic School, Mandandeupur, Kavrepalanchok",
28241,"Yuva Primary School, Dailekh",
28242,"Pangsing Primary School, Sirdiwas, Gorkha",
28243,"Kali Devi Secondary School Twelve Napa, Kavre",
28244,Chanukanda Basic School Doti,
28245,"Malika Basic School Rainadevi, Palpa",
28246,Red Cross Basic School Sunsari,
28247,"Navdurga Primary School, West Nawalparasi",
28248,"Narayan Secondary School, Bajhang",
28249,"Vindhyavasini Basic School, Kavre",
28250,"Shitla Basic School, Dorpa, Khotang",
28251,"Wall Development Basic School, Ratuwamai, Morang",
28252,"Kashinath Basic School, Tehrathum",
