school_id	name	name_processed	district_id
71206	Ganesh Pra V	Ganesh Primary School , Byans Darchula	74
71207	Ganesh Secondary (1-10) School	Ganesh Secondary (1-10) School Sigas 6 , Lekam Baitadi Baitadi	70
71208	Ganesh Secondary School	Ganesh Secondary School , Beldandi Kanchanpur	77
71209	Ganesh Secondary School	Ganesh Secondary School , Belauri Kanchanpur	77
71210	Ganesh Secondary School	Ganesh Secondary School , Ganayapdhura Dadeldhura	73
71211	Ganesh Secondary School Ganagaun	Ganesh Secondary School Ganagaun , Lekam Darchula	74
71212	Ganesh secondary school Simali	Ganesh secondary school Simali Basic School , Duhun Darchula	74
71213	Ganeshman Balbikas Kendra Khetgaira	Ganeshman Balbikas Kendra Khetgaira , Dhakari Achham	69
71214	Ganeshman Smriti Primary School	Ganeshman Smriti Primary School Ganesh Man , Amargadhi Dadeldhura	73
71215	Ganeshsthan Basic School, Sundarghar	Ganeshsthan Basic School , Sundarghar Ganesh Dasharathchanda Baitadi	70
71216	Ganga Basic Shool	Ganga Basic Shool Lower Secondary School , Himali Bajura	72
71217	Ganga Bhawani Pra V	Ganga Bhawani Primary School , Aadarsha Doti	75
71218	Ganga Devi Basic School	Ganga Devi Basic School (1-5) , Swami Bajura	72
71219	Ganga Pra V	Ganga Primary School , Budhinanda Bajura	72
71220	Ganga Secondary School	Ganga Secondary School , Mangalsen Achham	69
71221	Gangapur Basic School	Gangapur Basic School Primary , Chaurpati Achham	69
71222	Gangardev Basic School	Gangardev Basic School Primary , K Doti	75
71223	Gangeshwor Basic School	Gangeshwor Basic School , Ajayameru Dadeldhura	73
71224	Gangeshwor Basic School	Gangeshwor Basic School , Melauli Baitadi	70
71225	Gangeshwor Pra V	Gangeshwor Primary School , Bhageshwar Dadeldhura	73
71226	Gangori Basic School	Gangori Basic School Naku , Jorayal Doti	75
71227	GANMESHWAR AA. VI.	GANMESHWAR Basic School , Pancheshwar Baitadi	70
71228	Ganodaya Pra V	Ganodaya Primary School , Lamkichuha Kailali	76
71229	Garada Secondary School Banku	Garada Secondary School Banku , Malikarjun Darchula	74
71231	Gardeners Paradise School	Gardeners Paradise School , Dhangadhi Kailali	76
71232	Garima Pra. Vi.	Garima Primary School Secondary , Kailari Kailali	76
71233	Garje Basic School	Garje Basic School Primary , Gaumul Bajura	72
71234	Garjepani Secondary School	Garjepani Secondary School , Kedarsyun Bajhang	71
71235	Garud  basic school	Garud basic school Primary School , Ramaroshan Achham	69
71236	Garweshor Basic School	Garweshor Basic School Garweshwor Primary , Shivanath Baitadi	70
71238	Gaudali Sa Pra V	Gaudali Sa Primary School , Patan Baitadi	70
71239	Gaudeshwar Secondary School Nawadurga 4 Belapur	Gaudeshwar Secondary School Nawadurga 4 Belapur Gaudeshwor , Dadeldhura	73
71240	Gaura Devi Pra V	Gaura Devi Primary School , Bungal Bajhang	71
71241	Gauramaheshwar Aa Vi	Gauramaheshwar Basic School Primary , Kamalbazar Achham	69
71242	Gauri Kanya Basic School	Gauri Kanya Basic School , Purchaudi Baitadi	70
71243	Gauri Secondary school	Gauri Secondary school Basic School , Durgathali Bajhang	71
71244	Gauri Shankar Adharbhut Vidyalaya	Gauri Shankar Basic School School,Naulakhet,kanchanpur , Bheemdatt Kanchanpur	77
71245	Gauri Shankar Basic School	Gauri Shankar Basic School Primary , Khaptadchhanna Bajhang	71
71246	Gauri Shankar Basic School	Gauri Shankar Basic School School,Dhamigau , Badikedar Doti	75
71247	Gauri Shankar Basic School	Gauri Shankar Basic School , Belauri Kanchanpur	77
71248	Gauri Shankar basic school	Gauri Shankar basic school Basic School. , Krishnapur Kanchanpur	77
71249	Gauri Shankar basik school	Gauri Shankar basik school Primary School , Janaki Kailali	76
71250	Gauri Shankar Pra V	Gauri Shankar Primary School , Masta Bajhang	71
71251	Gauri Shankar Pra V	Gauri Shankar Primary School , Godawari Kailali	76
71252	Gauri Shankar Pra V	Gauri Shankar Primary School , Purchaudi Baitadi	70
71253	Gauri Shankar Pra V	Gauri Shankar Primary School , Apihimal Darchula	74
71254	Gauri Shankar Secondary School	Gauri Shankar Secondary School Nagu , Naugad Darchula	74
71255	Gaurilmandu Secondary School Hikila	Gaurilmandu Secondary School Hikila , Duhun Darchula	74
71256	Gaurishankar Basic School	Gaurishankar Basic School Lower Secondary , Dhakari Achham	69
71258	Gaurishankar Pra V	Gaurishankar Primary School , Chaurpati Achham	69
71259	Gaurishankar Secondary School	Gaurishankar Secondary School Shree Gauri Shankar , Jorayal Doti	75
71260	Gaurishankar Secondary School	Gaurishankar Secondary School Bhanubasti , Punarbas Kanchanpur	77
71261	Gaurishankar secondary school	Gaurishankar secondary school Secondary School , Aalital Dadeldhura	73
71262	Gautam Buddha Pra V	Gautam Buddha Primary School , Kamalbazar Achham	69
71263	Gautam Pra V	Gautam Primary School , Badimalika Bajura	72
71264	Gawashi Basic School	Gawashi Basic School Primary , Godawari Kailali	76
71265	Gayatri Adharbhut Vidyalaya	Gayatri Basic School , Janaki Kailali	76
71266	Gayatri Basic School	Gayatri Basic School Primary , Triveni Bajura	72
71268	Ghanaghasya Secondary school	Ghanaghasya Secondary school School , Ajayameru Dadeldhura	73
71269	Ghanteshwar Basic School	Ghanteshwar Basic School , Kedarsyun Bajhang	71
71270	Ghanteshwor Basic School	Ghanteshwor Basic School Lower Secondary , Jorayal Doti	75
71271	Ghanteshwor Mandir Pra V khamaura	Ghanteshwor Mandir Primary School khamaura , Godawari Kailali	76
71272	Ghanteshwor Pra V khamaura	Ghanteshwor Primary School khamaura , Godawari Kailali	76
71273	Ghanteshwor Secondary School	Ghanteshwor Secondary School Uchha , Jorayal Doti	75
71274	Ghanteswor Ma V attariya	Ghanteswor Secondary School attariya , Godawari Kailali	76
71275	GHATAL ADHARBHUT VIDYALAYA	GHATAL Basic School Ghatal Bedkot-5 , Polkhari Bedkot Kanchanpur	77
71276	Ghatal Basic School	Ghatal Basic School , Gaumul Bajura	72
71278	Ghatal Pra V	Ghatal Primary School , Budhinanda Bajura	72
71279	Ghatal Secondary School	Ghatal Secondary School secondary school Bedkot-7 Suda , Bedkot Kanchanpur	77
71280	Ghatal Secondary School Nuwakot	Ghatal Secondary School Nuwakot , Amargadhi Dadeldhura	73
71281	Ghataldev Pra V	Ghataldev Primary School , Masta Bajhang	71
71282	Ghataldev Pra V	Ghataldev Primary School , Masta Bajhang	71
71283	Ghataleshowri Basic School	Ghataleshowri Basic School Lower Secondary , Badimalika Bajura	72
71284	Ghatalmandu Basic School	Ghatalmandu Basic School Ghatamandu , Khaptad Bajura	72
71285	Ghatalmasta Adharbhut Vidyalaya	Ghatalmasta Basic School , Jagannath Bajura	72
71286	Ghatte Danda Basic Level School	Ghatte Danda Basic Level School danda Lower Secondary , Mellekh Achham	69
71287	Ghattigad Pra V	Ghattigad Primary School , Aalital Dadeldhura	73
71288	Ghodaghodi Basic School	Ghodaghodi Basic School , Kailali	76
71289	Ghodaghodi Campus	Ghodaghodi Campus , Kailali	76
71290	Ghodaghodi Public Secondary School	Ghodaghodi Public Secondary School , Kailali	76
71292	Ghodalange Basic School, Kuntapani	Ghodalange Basic School , Kuntapani Ghodalanga Kutapani Mohanyal Kailali	76
71294	Ghodedauna Babike	Ghodedauna Babike , Chaurpati Achham	69
71295	Gholdangi Balbikas kendra	Gholdangi Balbikas kendra , Badikedar Doti	75
71296	Girichauka Secondary School	Girichauka Secondary School , Aadarsha Doti	75
71297	Girikhelne Basic School	Girikhelne Basic School Primary , Budhiganga Bajura	72
71298	Girshain basic school	Girshain basic school Gaurisain Primary School , Masta Bajhang	71
71299	Gitabhawan  Basic School Tigram	Gitabhawan Basic School Tigram Gita Bhawan Primary , Byans Darchula	74
71304	Global Modern Public English School	Global Modern Public English School , Dhangadhi Kailali	76
71306	Godawari Gurukul Sanskirt Bidayapith	Godawari Gurukul Sanskirt Bidayapith , Kailali	76
71310	Gogad Pra Vi  Mallo Thala	Gogad Primary School Mallo Thala , Shailyashikhar Darchula	74
71311	Gojling saraswati Pra V	Gojling saraswati Primary School , Ajayameru Dadeldhura	73
71312	Gokul Basic School	Gokul Basic School Primary , Dhakari Achham	69
71313	Gokuleshwor Secondary School,Gokule	Gokuleshwor Secondary School,Gokule School , Shailyashikhar Darchula	74
71320	Golden Future Academy Shuklaphanta 8	Golden Future Academy Shuklaphanta 8 , Kanchanpur	77
71325	Goleswori Basic School Sayal-4 Patal Doti	Goleswori Basic School Sayal-4 Patal Doti , Sayal Doti	75
71327	Gopal Bhawani Basic School	Gopal Bhawani Basic School , Aadarsha Doti	75
71328	Gopanchal Basic School	Gopanchal Basic School Primary , Melauli Baitadi	70
71329	GOPESHWOR BASIC SCHOOL, BURAUSE	GOPESHWOR BASIC SCHOOL , BURAUSE Gopeshwor Basic School Purchaudi Baitadi	70
71330	Gopha ba bi k	Gopha ba School k Primary , Purchaudi Baitadi	70
71331	Gophakedar Basic School	Gophakedar Basic School Primary , Purchaudi Baitadi	70
71332	Gophakedar Pra V	Gophakedar Primary School , Purchaudi Baitadi	70
71333	Gorakhnath Ma.Vi. Kunda Kanchanpur	Gorakhnath Secondary School. Kunda Kanchanpur , Belauri Kanchanpur	77
71334	Goraknath Bbk	Goraknath Bbk , Sanfebagar Achham	69
71335	Gorkha Basic School Rambasti	Gorkha Basic School Rambasti , Punarbas Kanchanpur	77
71336	Gorkhali Basic School	Gorkhali Basic School , Khaptadchhanna Bajhang	71
71337	Goswora Basic School	Goswora Basic School Primary , Himali Bajura	72
71338	Gotheridanda Balbikas kendra	Gotheridanda Balbikas kendra , Badikedar Doti	75
71339	Govindpuri Secondary School	Govindpuri Secondary School Secondry Bhageshwor 3 Lamikande , Bhageshwar Dadeldhura	73
71340	Gramin Dalit Bal Bikash Jagaran Kendra	Gramin Dalit Bal Bikash Jagaran Kendra , Dhangadhi Kailali	76
71341	Graminjanchetana bbk	Graminjanchetana bbk Ba School Ke , Sanfebagar Achham	69
71347	Guhyeshwari Ma Vi	Guhyeshwari Secondary School , Godawari Kailali	76
71349	Gumba Chhoyaling AaV	Gumba Chhoyaling AaV Chhoyalinga Primary School , Dhangadhi Kailali	76
71350	Gupta Devi Pra V	Gupta Devi Primary School , Ramaroshan Achham	69
71351	Gupteshwor Pra V. Ukharpur	Gupteshwor Primary School. Ukharpur , Bhajani Kailali	76
71354	Gurudev Basic School	Gurudev Basic School Primary , Bogtan Doti	75
71359	Gurukul Secondary School	Gurukul Secondary School , Dhakari Achham	69
71360	Gurukul Secondary School, Sera	Gurukul Secondary School , Sera Dasharathchanda Baitadi	70
71361	Gwala Deu Adhar V	Gwala Deu Basic School , Godawari Kailali	76
71362	Gwallek Basic School	Gwallek Basic School Primary , Melauli Baitadi	70
71363	Gwallek Basic School,  Titakholi	Gwallek Basic School , Titakholi Primary Dasharathchanda Baitadi	70
71365	Gwasi Basic School	Gwasi Basic School , Krishnapur 4 Malubela Kanchanpur Kanchanpur	77
71366	Gwasi Basic school,Sahajpur	Gwasi Basic school,Sahajpur , Chure Kailali	76
71367	Gwasi Basic school,Siradi	Gwasi Basic school,Siradi , Chure Kailali	76
71368	Gwasi Secondary School	Gwasi Secondary School School. , Godawari Kailali	76
71372	Gyan Deep Basic School	Gyan Deep Basic School Primary , Mangalsen Achham	69
71375	Gyan Jyoti Aadharbhut vidyalaya	Gyan Jyoti Basic School Primary , Patan Baitadi	70
71377	Gyan Jyoti Basic School	Gyan Jyoti Basic School Primary , Sanfebagar Achham	69
71383	Gyanadep Bbk	Gyanadep Bbk , Dhakari Achham	69
71386	Gyanjyoti  Basic School	Gyanjyoti Basic School Gyan Jyoti Primary , Triveni Bajura	72
71387	Gyanjyoti Babike	Gyanjyoti Babike , Chaurpati Achham	69
71388	Gyanjyoti BBK	Gyanjyoti BBK , Sanfebagar Achham	69
71392	Gyankunj Pra V	Gyankunj Primary School , Purbichauki Doti	75
71393	Gyanmandir Secondary School	Gyanmandir Secondary School , Dhakari Achham	69
71395	Gyanodaya Basic School	Gyanodaya Basic School (1-5) , Sigas Baitadi	70
71396	Gyanodaya Pra V. Pahalwan	Gyanodaya Primary School. Pahalwan , Bhajani Kailali	76
71398	Gyanodaya Secondary School	Gyanodaya Secondary School , Badimalika Bajura	72
71400	Gynodaya Pra V	Gynodaya Primary School , Tikapur Kailali	76
71403	Halauna Baba Pra V. Tanda Prithvipur	Halauna Baba Primary School. Tanda Prithvipur , Bhajani Kailali	76
71404	Hamro Pathsala	Hamro Pathsala , Lamkichuha Kailali	76
71405	Hangshabahini Pra V	Hangshabahini Primary School , Marma Darchula	74
71406	Hansbahini Basic School	Hansbahini Basic School Bhageshwor 5 Bursa , Bhageshwar Dadeldhura	73
71408	Hanskar Pra V	Hanskar Primary School , Dogadakedar Baitadi	70
71409	Hanuman Basic School	Hanuman Basic School Primary , Purbichauki Doti	75
71411	Hardahani Mukta Kamaiya Bal Bidhya Mandir	Hardahani Mukta Kamaiya Bal Bidhya Mandir , Lamkichuha Kailali	76
71412	Hari Nath Basic School Danda	Hari Nath Basic School Danda , Mahakali Darchula	74
71413	Harichandra Aa V	Harichandra Basic School Primary , Bungal Bajhang	71
71416	Hariom Basic School	Hariom Basic School Primary , Dodhara Kanchanpur	77
71417	Harischandra  Aa V, Bungal-1 ,Goichan	Harischandra Basic School , Bungal-1 ,Goichan Primary Bungal Bajhang	71
71418	HarisChandra Aa V, Bungal	HarisChandra Basic School , Bungal Hari Chandra Primary Bungal-3 Jugepani Bajhang	71
71419	Hariyali Pra V	Hariyali Primary School , Aalital Dadeldhura	73
71421	Hasulla Basic School	Hasulla Basic School Primary , Panchadewal Achham	69
71422	Hatairaj basic School	Hatairaj basic School Primary , Pancheshwar Baitadi	70
71424	Hatinath Aabi 1-5,Jamunabagar	Hatinath Aabi 1-5,Jamunabagar Harinath Primary School , Marma Darchula	74
71425	Hatinath Pra V	Hatinath Primary School , Marma Darchula	74
71426	Hatsunda Basic (1-3) School	Hatsunda Basic (1-3) School Primary , Sigas Baitadi	70
71434	Himal Bhakti Basic School	Himal Bhakti Basic School Primary , Himali Bajura	72
71435	Himalaya Aa Vi	Himalaya Basic School Primary , Kamalbazar Achham	69
71436	Himalaya Adharbhut Vidyalaya	Himalaya Basic School , Apihimal Darchula	74
71437	Himalaya Basic School	Himalaya Basic School Primary , Surma Bajhang	71
71438	Himalaya Basic School Thakunna	Himalaya Basic School Thakunna Bajhang , Masta Bajhang	71
71439	Himalaya Ma Vi	Himalaya Secondary School Ghiya , Tikapur Kailali	76
71440	Himalaya ma vi sayal 6 Dalekh	Himalaya Secondary School sayal 6 Dalekh Lower , Sayal Doti	75
71441	Himalaya Pra V	Himalaya Primary School , Bungal Bajhang	71
71442	Himalaya Pra V	Himalaya Primary School , Mellekh Achham	69
71443	Himalaya Pra V	Himalaya Primary School , Marma Darchula	74
71444	Himalaya Rashtriya Secondary School	Himalaya Rashtriya Secondary School Ra Amarawati , Janaki Kailali	76
71445	Himalaya Secondary School	Himalaya Secondary School Talkot 7 Dantola , Bajhang	71
71446	Himalaya Secondary School	Himalaya Secondary School Shree School(0-10) Dhaukot. Mahakali Municipality-8 , Darchula. Darchula	74
71447	Himalaya Secondary School Huti	Himalaya Secondary School Huti , Byans Darchula	74
71448	Himalaya Shankar Pra V	Himalaya Shankar Primary School , Turmakhad Achham	69
71449	Himalaya Siddhanath Basic School	Himalaya Siddhanath Basic School Primary Gopha , Naugad Darchula	74
71453	Himchuli Basic School	Himchuli Basic School Primary , Swami Bajura	72
71454	Himsikhar Basic School	Himsikhar Basic School Primary , Gaumul Bajura	72
71455	Hira Basic School	Hira Basic School Primary , Janaki Kailali	76
71456	Hirapur Ma V, basedibhuwan	Hirapur Secondary School , basedibhuwan Shivanath Baitadi	70
71458	Holy Temple English Medium School	Holy Temple English Medium School Holi Madam , Bheemdatt Kanchanpur	77
71461	Hoskar Basic School Dokat	Hoskar Basic School Dokat Primary , Byans Darchula	74
71462	Housalpur Balbikas Center	Housalpur Balbikas Center , Kailari Kailali	76
71463	Hrishidev Pra V	Hrishidev Primary School , Budhinanda Bajura	72
71464	Hunai Nath basic school	Hunai Nath basic school Primary School , Lekam Darchula	74
71466	Hunai Nath Pra V	Hunai Nath Primary School , Dogadakedar Baitadi	70
71467	Hunai Nath Pra V	Hunai Nath Primary School , Dogadakedar Baitadi	70
71468	Hunai Nath Pravi pid	Hunai Nath Pravi pid Primary School , Lekam Darchula	74
71469	Hunainath   Basic School Dobigaun	Hunainath Basic School Dobigaun Hunai Nath , Lekam Darchula	74
71470	Hunainath Balichan Basic School Bhataejar	Hunainath Balichan Basic School Bhataejar Primary , Lekam Darchula	74
71471	Hunainath Basic School	Hunainath Basic School Hunai Nath Primary , Duhun Darchula	74
71472	Hunainath Basic School Belukot	Hunainath Basic School Belukot , Malikarjun Darchula	74
71473	Hunainath Basic School Saleti	Hunainath Basic School Saleti Hunai Nath Primary , Malikarjun Darchula	74
71474	Hunainath Basic school Siroda	Hunainath Basic school Siroda Hunai Nath Primary School , Lekam Darchula	74
71475	Hunainath Non Formal Adult School	Hunainath Non Formal Adult School Shree , Bheemdatt Kanchanpur	77
71476	Hunainath Secondary School	Hunainath Secondary School Banj , Mahakali Darchula	74
71477	Hunainath Secondary School Chandanpur	Hunainath Secondary School Chandanpur Ma. V. , Malikarjun Darchula	74
71478	Hunainath Secondary School Kuni	Hunainath Secondary School Kuni , Lekam Darchula	74
71479	Hunainath Secondary School Ratamata	Hunainath Secondary School Ratamata Hunai Nath , Lekam Darchula	74
71480	Hunainath Secondary School, Devthali	Hunainath Secondary School , Devthali Shailyashikhar Darchula	74
71481	Huskar Pra V	Huskar Primary School , Byans Darchula	74
71482	Huskar Secondary School Katai	Huskar Secondary School Katai School. , Mahakali Darchula	74
71484	Image English Bording school	Image English Bording school , Purbichauki Doti	75
71486	Indrayeni Pra V	Indrayeni Primary School , Joshipur Kailali	76
71487	Indrodaya Basic School	Indrodaya Basic School , E Gaon Dhangadhi Kailali	76
71489	Ishwor  Secondary School	Ishwor Secondary School , Surma Bajhang	71
71490	Ishwor Basic School	Ishwor Basic School Primary , Khaptadchhanna Bajhang	71
71491	Ishwor Basic School, Dobara	Ishwor Basic School , Dobara Dasharathchanda Baitadi	70
71493	JABALPUR MA VI	JABALPUR Secondary School SECONDARY SCHOOL , Pancheshwar Baitadi	70
71494	Jagadamba Basic School	Jagadamba Basic School , Khaptadchhanna Bajhang	71
71495	Jagadamba Basic School	Jagadamba Basic School School,Chhepanna , Jorayal Doti	75
71496	Jagadamba Basic School Thalabanthala	Jagadamba Basic School Thalabanthala Primary , Malikarjun Darchula	74
71497	Jagadamba Basic School Tilachaur	Jagadamba Basic School Tilachaur Primary , Dilasaini Baitadi	70
71498	Jagadamba Basic School, Kalaun	Jagadamba Basic School , Kalaun Primary Dasharathchanda Baitadi	70
71499	Jagadamba MA V, Ranibunga, Baitadi	Jagadamba Secondary School , Ranibunga Baitadi Dasharathchanda Baitadi	70
71500	Jagadamba Pra V	Jagadamba Primary School , Sanfebagar Achham	69
71501	Jagadamba Pra V	Jagadamba Primary School , Aalital Dadeldhura	73
71502	Jagadamba Pra V	Jagadamba Primary School , Ajayameru Dadeldhura	73
71503	Jagadamba Secondary School	Jagadamba Secondary School Jagadama , Melauli Baitadi	70
71504	Jagan Nath Basic School Dhauligad	Jagan Nath Basic School Dhauligad Primary , Mahakali Darchula	74
71507	Jaganath Bal Bikash Kendra	Jaganath Bal Bikash Kendra , Bitthadchir Bajhang	71
